Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота
Средняя школа 10 г.Балхаш Р.Казахстан;Балхаш;1;69;46,84806;74,995
Средняя общеобразовательная школа 1 г.Абакан;Абакан;3;69;53,7223661;91,4437792
Гимназия 1 г.Бийск;Бийск;4;69;52,5393683;85,2138852
Бухарский колледж экономики и банка;Бухара;1;69;39,77472;64,42861
"МКОУ ""Вавиловская средняя общеобразовательная школа"" Бакчарского района Томской области";Вавиловка;1;68;57,0726897;82,0149529
"МОАУ г. Бузулука ""Средняя общеобразовательная школа №6 им. А. С. Пушкина"" Оренбургской области";Бузулук;1;68;52,7881434;52,2623757
МКОУ Вертикосская СОШ;Вертикос;1;68;59,40100848;79,66250688
"МАОУ ""Средняя общеобразовательная школа №1"" г. Горнозаводска";Горнозаводск;1;68;58,3743406;58,3230329
Средняя общеобразовательная школа 30 г.Абакан;Абакан;1;68;53,7223661;91,4437792
Алмалыкский профессиональный колледж строительства и жилищно-коммунального хозяйства;Алмалык;1;68;40,84472;69,59833
№ 97 имени Сураншы батыра;Аксукент;1;68;42,420712;69,828652
МБОУ СОШ №10;Кемерово;2;68;55,3909721;86,0467864
Карагандинский технико - строительный колледж;Караганда;1;68;49,83333;73,1658
Средняя общеобразовательная школа 36 г.Комсомольск-на-Амуре;Комсомольск-на-Амуре;1;68;50,550011;137,0079286
Кош-Агачская средняя общеобразовательная школа им. В.И.Чаптынова;Кош-Агач;1;68;49,99273;88,67598
МОУ СОШ № 4;Комсомольск-на-Амуре;1;68;50,550011;137,0079286
Средняя общеобразовательная школа 22 с углублённым изучением отдельных предметов ;Каменск-Уральский;1;68;56,4149095;61,9189837
МБОУ Игринская СОШ №5;Игра;1;68;57,5549;53,0544
"Муниципальное бюджетное общеобразовательное учреждение ""Екатеринославская средняя общеобразовательная школа"" имени Лыхенко С.А. Шербакульского муниципального района Омской области";Екатеринославка;1;68;50,37344;129,10957
Средняя школа имени С. Серикова г. Есиля Акмолинской области;Есиль;2;68;57,5243775;73,02725078
Средняя  общеобразовательная школа №39 инновационного типа с гимназическими классами города Павлодара;Павлодар;1;68;52,28333;76,96667
Онгудайская средняя образовательная школа имени С.Т.Пекпеева;Онгудай;1;68;50,75;86,15
"БОУ города Омска ""Лицей №149"" Омской области";Омск;1;68;54,9848136;73,3674638
СОШ №61 Омская область;Омск;1;68;54,9848136;73,3674638
МБОУ СОШ №56;Новосибирск;1;68;55,0281016;82,9210575
МАОУ Лицей № 9;Новосибирск;3;68;55,0281016;82,9210575
"МБОУ ""Лицей №200""";Новосибирск;1;68;55,0281016;82,9210575
Средняя общеобразовательная школа 7 г.Рубцовск;Рубцовск;1;68;51,5013075;81,2077729
"МОУ ""Лицей 50""";Саратов;1;68;51,530376;45,9530257
муниципальное казенное общеобразовательное учреждение Порошинская средняя общеобразовательная школа Камышловского района Свердловской области;Порошина;1;68;56,85933057;62,50325005
МБОУ СОШ №11;Прокопьевск;4;68;53,8604562;86,7183428
"Государственное учреждение ""Средняя общеобразовательная школа № 26 города Павлодара""";Павлодар;1;68;52,28333;76,96667
"Муниципальное Автономное Нетиповое Образовательное Учреждение ""Гимназия №2""";Мариинск;1;68;56,2127836;87,7454392
Средняя общеобразовательная школа 21 г.Миасс;Миасс;2;68;55,0455774;60,1077757
