Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота
"МБОУ ""Лицей ""Эврика""";Черемушки;1;62;55.66473;37.56135
Юргинский технологический колледж;Юрга;1;62;55.7202689;84.8885516
Школа иностранных языков города Шэньян;Шэньян;1;62;41.79222;123.43278
"МБОУ ""Шебалинская СОШ им.Л.В.Кокышева""";Шебалино;1;62;51.29167;85.67722
"МБОУ ""Средняя общеобразовательная школа № 11""";Шерегеш;1;62;52.9209;87.9869
Средняя школа старшей ступени р-на Дава города Паньцзинь ;Паньцзинь;1;62;41.179474;122.01962
Парабельская муниципальная средняя (полная) общеобразовательная школа им.Образцова;Парабель;1;62;58.69778;81.4825
"МАОУ ""Гимназия №3"" г. Перми";Пермь;1;62;58.0103211;56.2341778
"МБОУ ""Павловская СОШ""";Павловск;1;62;50.4533684;40.1369087
"Автономная некоммерческая общеобразовательная организация ""Школа""Видергебурт""";Омская;1;62;60.87406719;79.62018871
"Окино-Ключевская средняя школа администрации муниципального образования ""Бичурский район"" р. Бурятия";Окино-Ключи;1;62;50.59389;107.10944
"КГУ ""Школа-лицей №66""";Нур-Султан;1;62;51.1801;71.44598
Средняя общеобразовательная школа №72 с углубленным изучением отдельных предметов;Омск;1;62;54.9848136;73.3674638
БОУ Омской области Многопрофильный образовательный центр развития одаренности № 117;Омск;1;62;54.9848136;73.3674638
МБОУ Лицей №28;Новосибирск;1;62;55.0281016;82.9210575
МБОУ СОШ №43;Новосибирск;1;62;55.0281016;82.9210575
Высший колледж информатики НГУ г.Новосибирск;Новосибирск;2;62;55.0281016;82.9210575
Средняя общеобразовательная школа 36 п.Новый Уоян Северо-Байкальского р-на р.Бурятия;Новый Уоян;1;62;56.15722;111.70556
Гимназия 15 Содружество МАОУ;Новосибирск;1;62;55.0281016;82.9210575
" Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 72 с углубленным изучением английского языка""";Новокузнецк;1;62;53.7942757;87.2144046
Профессиональный лицей №53 г. Новокуйбышевск Самарской обл.;Новокуйбышевск;1;62;53.0995303;49.9477662
Сибирская государственная академия путей сообщения;Новосибирск;1;62;55.0281016;82.9210575
"КГУ ""Средняя школа № 4"" КГУ ""Отдел образования акимата г. Петропавловска""";Петропавловск;1;62;54.86667;69.15
"Бюджетное общеобразовательное учреждение муниципального образования Динской район ""Средняя общеобразовательная школа №5"" станицы Пластуновской Краснодарского края";Пластуновская;1;62;45.29432;39.26505
ГБ НОУ Губернаторская кадетская школа-интернат МЧС п. Плотниково Промышленновского района Кемеровской области;Плотниково;1;62;55.02472;85.94361
"Муниципальное общеобразовательное бюджетное учреждение ""Средняя общеобразовательная школа №7 рабочего поселка (поселка городского типа) Прогресс Амурской области""";Райчихинск;1;62;49.7941882;129.4112149
Общеобразовательная средняя школа 56 п.Промышленная;Промышленная;1;62;54.9159;85.6385
МБОУ СОШ№4;Пыть-Ях;1;62;60.7585769;72.8366445
МБОУ СОШ №1;Саяногорск;1;62;53.1008226;91.4121643
"МБОУ ""Лицей №26""";Сарапул;1;62;56.4616117;53.8036967
"МОУ ""ГИМНАЗИЯ №34""";Саратов;1;62;51.530376;45.9530257
Сургутская технологическая школа города Сургута Ханты-Мансийского автономного округа-Югры;Сургут;1;62;61.2539773;73.3961726
Средняя общеобразовательная школа № 2 г.Стрежевой;Стрежевой;1;62;60.7328199;77.6040323
МБОУ СОШ № 13;Сургут;1;62;61.2539773;73.3961726
Средняя общеобразовательная школа 12 г.Сургут;Сургут;1;62;61.2539773;73.3961726
Средняя общеобразовательная школа 25 г.Сургут;Сургут;2;62;61.2539773;73.3961726
Школа-интернат № 23 СОО ОАО РЖД г. Слюдянка;Слюдянка;1;62;51.6562679;103.7186877
МАОУ СОШ №13;Серов;1;62;59.6048651;60.5752136
"МБОУ ""Северомуйская СОШ""";Северомуйск;1;62;56.14806;113.42667
Муниципальная средняя (полная) общеобразовательная школа № 196 г.Северск;Северск;1;62;56.6031143;84.8809687
Северский кадетский корпус;Северск;1;62;56.6031143;84.8809687
"МАОУ ""СОШ №15""";Набережные Челны;1;62;55.7436475;52.3958739
"ГБОУ города Москвы ""Школа №1584""";Москва;1;62;55.75222;37.61556
Средняя общеобразовательная школа 6 г.Нижневартовск;Нижневартовск;1;62;60.9397379;76.5696206
Средняя общеобразовательная школа 5 г.Нижневартовск;Нижневартовск;1;62;60.9397379;76.5696206
"Муниципальное бюджетное общеобразовательное учреждение ""Гимназия №1"" г.Нижневартовская";Нижневартовск;1;62;60.9397379;76.5696206
МБОУ СОШ №26;Новокузнецк;1;62;53.7942757;87.2144046
МОУ Новочарская СОШ №2 имени Героя России Игоря Молдованова;Новая Чара;1;62;56.81639;118.29861
"Муниципальное казенное общеобразовательное учреждение ""Средняя общеобразовательная школа № 10 г. Нижнеудинск"" Иркутской области";Нижнеудинск;1;62;54.8969105;99.0313481
 ГПОУ «Ленинск-Кузнецкое УОР»;Ленинск-Кузнецкий;1;62;54.6674092;86.1796724
Муниципальное бюджетное общеобразовательное учреждение «ЛИЦЕЙ» города Лесосибирска. Красноярского края;Лесосибирск;1;62;58.2218201;92.5036986
"Муниципальное общеобразовательное учреждения ""Средняя общеобразовательная школа № 64 имени Б. Ручьева"" ";Магнитогорск;1;62;53.4071891;58.9791432
"муниципальное автономное нетиповое общеобразовательное учреждение ""Гимназия №2"" города Мариинска Кемеровской области";Мариинск;1;62;56.2127836;87.7454392
Муниципальное автономное общеобразовательное учреждение «Гимназия №1» города Минусинска Красноярского края;Минусинск;1;62;53.7105509;91.6871866
Средняя общеобразовательная школа 9 г.Минусинск;Минусинск;1;62;53.7105509;91.6871866
Кедровый кадетский корпус;Красноярск;1;62;56.009466;92.8524162
"муниципальное автономное общеобразовательное учреждение ""Гимназия № 14 управления. экономики и права""";Красноярск;1;62;56.009466;92.8524162
МАОУ Лицей №1;Красноярск;1;62;56.009466;92.8524162
Колыонская средняя общеобразовательная школа;Колыон;1;62;56.5037578;86.58013119
Кожевниковская средняя общеобразовательная школа № 1;Кожевниково;3;62;56.25889;83.97139
Кожевниковская муниципальная средняя (полная) общеобразовательная школа № 2;Кожевниково;1;62;56.25889;83.97139
Средняя общеобразовательная школа 1 г.Корсакова;Корсаков;1;62;46.6323995;142.7994094
МАОУ Гимназия №42;Кемерово;3;62;55.3909721;86.0467864
"МБОУ ""Гимназия №25""";Кемерово;3;62;55.3909721;86.0467864
Средняя общеобразовательная школа 15 г.Караганда Р.Казахстан;Караганда;2;62;49.83333;73.1658
СОУ № 54 им. И. Обидова;Канибадам;1;62;40.29414;70.43122
"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №1"" города Калтан Кемеровской области";Калтан;1;62;53.5210461;87.2772143
"МБОУ ""Гимназия №5""";Камень-на-Оби;1;62;53.7915454;81.3545173
средняя общеобразовательная школа № 93 с углубленным изучением отдельных предметов;Кемерово;1;62;55.3909721;86.0467864
Средняя общеобразовательная школа № 93 г. Кемерово;Кемерово;2;62;55.3909721;86.0467864
Карагандинский государственный технический университет;Караганда;1;62;49.83333;73.1658
Горно-Алтайский государственный университет;Горно-Алтайск;1;62;51.9582681;85.9602957
Гальбштадтская средняя общеобразовательная школа Немецкого национального района Алтайского края;Гальбштадт;1;62;53.2264;78.9845
"МБОУ ""Лицей №2""";Братск;1;62;56.1513951;101.6339892
Видновский художественно-технический лицей;Видное;1;62;55.5518323;37.7062062
Верх-Чебулинская средняя общеобразовательная школа;Верх-Чебула;3;62;56.03062;87.62215
"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Амурский государственный университет"" г. Благовещенска Амурской области";Благовещенск;1;62;50.2905935;127.5272186
"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Амурский государственный университет"" г. Благовещенска Амурской области";Благовещенск;1;62;55.0499592;55.955309
МОУ Билитуйская средняя общеобразовательная школа Забайкальского район Забайкальского края;Билитуй;1;62;49.85495873;117.14599
Завьяловская средняя школа 1 с.Завьялово;Завьялово;1;62;52.83805;80.9197
МАОУ СОШ №19;Екатеринбург;1;62;56.8386326;60.6054887
Танаевская СОШ;Елабуга;1;62;55.7566727;52.0544438
Средняя общеобразовательная школа №4 г.Ессентуки;Ессентуки;1;62;44.044461;42.8589078
Ижморская средняя общеобразовательная школа №1;Ижморский;2;62;56.19239;86.64161
"МБОУ ""СОШ"" №16";Ижевск;1;62;56.8527444;53.2113961
Гимназия 164 г.Зеленогорск;Зеленогорск;2;62;56.1133001;94.5888736
Средняя общеобразовательная школа 12 г.Абакан;Абакан;1;62;53.7223661;91.4437792
Средняя общеобразовательная школа 22 г.Анжеро-Судженск;Анжеро-Судженск;2;62;56.0787179;86.0202207
"Государственное бюджетное нетиповое общеобразовательное учреждение ""Губернаторская кадетская школа-интернат МЧС"" ";Анжеро-Судженск;1;62;56.0787179;86.0202207
"Коммунальное государственное учреждение ""Гимназия №111""";Алматы;1;62;43.25667;76.92861
"МКОУ ""Вавиловская средняя школа"" Бакчарского района Томской области";Бакчар;1;62;57.01861;82.07111
средняя общеобразовательная школа №133 г. Барнаула;Барнаул;1;62;53.3481145;83.7798362
Средняя общеобразовательная школа 114 с углубленным изучением отдельных предметов (математики) города Барнаула Алтайского края;Барнаул;1;62;53.3481145;83.7798362
МБОУ СОШ №10 города Белово;Белово;1;62;54.4221442;86.3036438
МАОУ Спасская СОШ Томского района Томской области;Батурино;1;62;57.79069112;85.20988403
"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №16""";Березовский;1;62;55.6692853;86.2744636
"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №16""";Березовский;1;62;56.9096284;60.8180256
Средняя образовательная школа 12 г.Бердск;Бердск;1;62;54.7582375;83.1072212
"МБОУ ""Кадетская школа"" ";Бийск;1;62;52.5393683;85.2138852
Краевое государственное бюджетное образовательное учреждение «Бийский лицей-интернат Алтайского края»;Бийск;1;62;52.5393683;85.2138852
Гимназия №1 имени Тасирова Г.Х. города Белово;Белово;7;61;54.4221442;86.3036438
Средняя общеобразовательная школа 36 г.Ангарск;Ангарск;2;61;52.5448102;103.8885385
Средняя общеобразовательная школа №1;Абакан;3;61;53.7223661;91.4437792
Муниципальное автономное общеобразовательное учреждение Центр образования №47 города Иркутска;Иркутск;2;61;52.2863513;104.280655
Жезказганский индустриально-гуманитарный колледж;Жезказган;1;61;47.78333;67.76667
Средняя общеобразовательная школа №44 город Бишкек;Бишкек;1;61;42.87;74.59
Средняя общеобразовательная школа 32 г.Караганда Р.Казахстан;Караганда;1;61;49.83333;73.1658
Кемеровский аграрный техникум;Кемерово;1;61;55.3909721;86.0467864
"КГУ ""Кокпектинская СОШ""";Кокпекты;2;61;56.28636407;57.64458826
Средняя общеобразовательная школа 22 г.Междуреченск;Междуреченск;3;61;53.6865695;88.0703888
"МБОУ ""Гимназия №5 города Кызыла Республики Тыва""";Кызыл;4;61;51.7191542;94.4377234
"КГУ ""Средняя школа №3 города Курчатова""";Курчатов;2;61;51.6605475;35.6571711
Сибирский государственный индустриальный университет;Новокузнецк;1;61;53.7942757;87.2144046
Общеобразовательная школа №25 ГУ Отдел образования города Сатпаев Карагандинской области;Сатпаев;1;61;48.10042716;67.64664506
Средняя школа химико-технологического института района Линьтун. г. Сиань;Сиань;1;61;34.25833;108.92861
Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск;Степногорск;3;61;52.35062;71.88161
Горнотехнический колледж г.Степногорска Р.Казахстан;Степногорск;2;61;52.35062;71.88161
Общеобразовательная школа №6 акимата г. Сарани;Сарань;1;61;49.7908;72.83744
"ГПОУ  "" НОВОКУЗНЕЦКИЙ ТРАНСПОРТНО-ТЕХНОЛОГИЧЕСКИЙ ТЕХНИКУМ""";Новокузнецк;1;61;53.7942757;87.2144046
Лицей 64 г.Омска;Омск;2;61;54.9848136;73.3674638
КГУ «школа-гимназия 22»;Нур-Султан;1;61;51.1801;71.44598
Школа-гимназия №2 имени Гафу Каирбекова;Нур-Султан;4;61;51.1801;71.44598
Средняя общеобразовательная профильная школа 41 г.Павлодар Р.Казахстан;Павлодар;1;61;52.28333;76.96667
Школа №29;Шымкент;1;61;42.3;69.6
"ГОУ НПО ""Профессиональное училище № 8""";Шагонар;1;61;51.5347357;92.9199618
Средняя школа «Фэнлэ» р-на Кайчжоу;Чунцин;1;61;29.56278;106.55278
Средняя общеобразовательная школа 160 г.Тайга;Тайга;4;61;56.0622767;85.6207907
"КГУ ""Средняя школа-лицей №5 имени М.В. Ломоносова""";Талдыкорган;1;61;45.01556;78.37389
Томский лесотехнический техникум;Томск;3;61;56.4847036;84.9481737
Средняя школа №2 города Тяньшуй;Тяньшуй;1;61;34.581504;105.729912
ГОУНПО Профессиональное училище №55;Юрга;2;61;55.7202689;84.8885516
ГОУ СПО Юргинский техникум отраслевых технологий и права;Юрга;1;60;55.7202689;84.8885516
ГОУ ВПО Кемеровский государственный университет;Юрга;1;60;55.7202689;84.8885516
Томский аграрный колледж;Томск;1;60;56.4847036;84.9481737
Томский автомобильно-дорожный техникум;Томск;3;60;56.4847036;84.9481737
Томский политехнический техникум;Томск;71;60;56.4847036;84.9481737
Средняя общеобразовательная школа № 19 г. Томска;Томск;2;60;56.4847036;84.9481737
"КГУ ""Специализированный лицей №24 ""Экономика и бизнес"" для одаренных детей с обучением на трех языках"" г. Талдыкорган Алматинская обл.";Талдыкорган;1;60;45.01556;78.37389
Тайгинский техникум железнодорожного транспорта;Тайга;1;60;56.0622767;85.6207907
Средняя общеобразовательная школа 32 г.Тайга;Тайга;4;60;56.0622767;85.6207907
Тверской машиностроительный колледж;Тверь;1;60;56.8585396;35.9117898
Средняя школа р-на Юнчуань;Чунцин;1;60;29.56278;106.55278
"МБОУ ""Гимназия"" г.Черногорска РХ";Черногорск;3;60;53.8258425;91.3259669
Средняя школа № 27 города Шэньян;Шеньян;1;60;46.329228;1.388517
Средняя школа № 2 р-на Ваньчжоу ;Чунцин;1;60;29.56278;106.55278
"КГУ ""Специализированная гимназия №8 с обучением на трех языках имени М.Х. Дулати""";Шымкент;1;60;42.3;69.6
Школа-гимназия №11 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;60;49.97143;82.60586
Общеобразовательная школа №30 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;60;49.97143;82.60586
Средняя школа № 1 уезда Хуэйань пров. Фуцзянь;Хуэйань;1;60;33.5;119.133056
"КГУ ""Школа-лицей №11"" акимата города Усть-Каменогорска";Усть-Каменогорск;1;60;49.97143;82.60586
Средняя общеобразовательная школа 34 инновационного типа г.Павлодара Р.Казахстан;Павлодар;2;60;52.28333;76.96667
"КГУ ""Комплекс ""Детский сад-школа-гимназия №47"" города Астаны";Нур-Султан;1;60;51.1801;71.44598
КГУ «Школа-лицей № 59»;Нур-Султан;1;60;51.1801;71.44598
Сибирский геофизический колледж;Новосибирск;2;60;55.0281016;82.9210575
"КГУ ""Самарская средняя школа 1""";Самарское;1;60;46.937;39.6881
"КГУ ""Общеобразовательная школа №1"" акимата города Сарани";Сарань;2;60;49.7908;72.83744
Республиканская специализированная школа-интернат-колледж олимпийского резерва в городе Риддер;Риддер;1;60;51.07371953;83.94533081
Средняя общеобразовательная школа № 3 г.Стрежевой;Стрежевой;3;60;60.7328199;77.6040323
Средняя общеобразовательная школа 31 г.Семей Р.Казахстан;Семей;1;60;50.42675;80.26669
Средняя общеобразовательная школа 34 г.Семей Р.Казахстан;Семей;2;60;50.42675;80.26669
Томь-Усинский энерготранспортный техникум г. Мыски;Мыски;2;60;53.7125516;87.8056657
Общая средняя школа имени Ланде Бокенова Сузанского района Туркестанской области;Кыземшек;2;60;45.2920811;68.89282189
Средняя общеобразовательная школа 9 г.Мегиона;Мегион;3;60;61.0318946;76.1024772
"МБОУ ""СОШ № 2"" ";Междуреченск;2;60;53.6865695;88.0703888
Школа-гимназия №1 имени Динмухамеда Конаева Кордайского района Жамбылской области;Кордай;1;60;43.09931898;74.74472491
Красноярское речное училище МРФ РСФСР;Красноярск;1;60;56.009466;92.8524162
МБОУ СОШ №34;Кемерово;3;60;55.3909721;86.0467864
КГУ Общеобразовательный комплекс школа-детский сад г.Караганда р.Казахстан;Караганда;1;60;49.83333;73.1658
Канонерская средняя школа Бескарагайского р-на Восточно-Казахстанской области;Канонерка;2;60;50.74724888;79.67469192
"КГБОУ ""Кедровый кадетский корпус""";Кедровый;2;60;57.5618465;79.5678914
Учебный комплекс авторской физико-математической школы-лицея 61 Якира Е.Б. города Бишкек;Бишкек;1;60;42.87;74.59
Учебно-воспитательный комплекс школы-гимназии 12 г.Бишкек Р.Кыргызстан;Бишкек;2;60;42.87;74.59
Общеобразовательная средняя школа №21 Талгарского района;Гульдала;1;60;43.37540342;77.05583189
Среднее общеобразовательное учреждение № 78 г.Душанбе;Душанбе;1;60;38.53575;68.77905
Общеобразовательная средняя школа 3 г.Жезказган Р.Казахстан;Жезказган;3;60;47.78333;67.76667
Общеобразовательная средняя школа 22 г.Жезказган Р.Казахстан;Жезказган;7;60;47.78333;67.76667
Байкальский государственный университет;Иркутск;1;60;52.2863513;104.280655
"Частная языковая средняя общеобразовательная школа ""Талайе Эль-Мустакбал"" для юношей";Каир;1;60;30.06263;31.24967
Средняя общеобразовательная школа 7 г.Абакан;Абакан;2;60;53.7223661;91.4437792
МБОУ СОШ №24;Абакан;2;59;53.7223661;91.4437792
СОШ №7 им. О. Хойяма;Адрасмон;1;59;40.64928;69.98472
Коммунальное государственное учреждение Общеобразовательная школа 32 города Алматы;Алматы;1;59;43.25667;76.92861
Гимназия 27 г.Алматы Р.Казахстан;Алматы;1;59;43.25667;76.92861
МОУСредняя общеобразовательная школа № 12 г.Анжеро-Судженск;Анжеро-Судженск;2;59;56.0787179;86.0202207
Анжеро-Судженский горный техникум;Анжеро-Судженск;2;59;56.0787179;86.0202207
Среднее общеобразовательное учреждение № 42 района Фирдавси г.Душанбе;Душанбе;2;59;38.53575;68.77905
Средняя школа № 36 города Далянь;Далянь;1;59;38.91222;121.60222
"ГУ ""Средняя школа имени Досова отдела образования Бурабайского района";Катарколь;1;59;52.96718559;70.42317653
средняя школа имени Н. Алдабергенова;Карабулак;1;59;43.3054762;44.9094521
МБОУ СОШ №99 г.Кемерово;Кемерово;2;59;55.3909721;86.0467864
Кисловская муниципальная средняя (полная) общеобразовательная школа;Кисловка;2;59;56.4525049;84.87857295
Средняя школа №3 города Курчатова Р.Казахстан;Курчатов;4;59;51.6605475;35.6571711
КГУ Средняя школа 16 села Садовое Осакаровского района Карагандинской области;Садовое;1;59;47.7772;44.5208
Поросинская муниципальная средняя (полная) общеобразовательная школа;Поросино;2;59;56.56613802;84.77338804
Сибирская академия государственной службы;Новосибирск;1;59;55.0281016;82.9210575
КГУ Школа-Лицей №1 г. Астана;Нур-Султан;2;59;51.1801;71.44598
Средняя общеобразовательная школа 97 г.Омска;Омск;1;59;54.9848136;73.3674638
Осинниковский горнотехнический колледж;Осинники;9;59;53.5987397;87.3369948
Гимназия 3 г.Павлодар Р.Казахстан;Павлодар;1;59;52.28333;76.96667
Средняя щкола № 1 г.Харбин;Харбин;1;59;45.75;126.65
Средняя общеобразовательная школа 25 г.Улан-Удэ;Улан-Удэ;2;59;51.8334378;107.5841511
Средняя школа уезда Цицзян г. Чунцин ;Чунцин;1;59;29.56278;106.55278
Жетысуский государственный университет им. И.Жансугурова;Талдыкорган;1;59;45.01556;78.37389
Средняя общеобразовательная школа № 11 г.Томска;Томск;2;59;56.4847036;84.9481737
Томский государственный промышленно-гуманитарный колледж;Томск;2;59;56.4847036;84.9481737
Средняя общеобразовательная школа им.Корниенко  п.Топар Карагандинская обл. Р.Казахстан;Топар;1;59;49.54764056;72.86679274
Муниципальная средняя (полная) общеобразовательная школа № 31 г.Томск;Томск;2;59;56.4847036;84.9481737
Средняя школа-гимназия 10 г.Талдыкорган Р.Казахстан;Талдыкорган;1;58;45.01556;78.37389
Средняя школа Нанькай;Чунцин;1;58;29.56278;106.55278
Средняя школа №2 города Хучжоу;Хучжоу;1;58;30.869444;120.095833
КГУ СОШ №10;Экибастуз;1;58;51.72371;75.32287
КГКП Экибастузский политехнический колледж;Экибастуз;2;58;51.72371;75.32287
средняя школа № 43;Шымкент;1;58;42.3;69.6
ГБПОУ Республики Саха (Якутия) Горно-геологический техникум;Хандыга;1;58;62.65333;135.5667
Павлодарский машиностроительный колледж Р.Казахстан;Павлодар;1;58;52.28333;76.96667
Павлодарский гуманитарный колледж;Павлодар;1;58;52.28333;76.96667
"КГУ ""Отрадненская средняя школа"" Буландынского района Акмолинской области ";Отрадное;1;58;59.772596;30.7988403
БПОУ Омский колледж транспортного строительства;Омск;1;58;54.9848136;73.3674638
Технологический колледж корпорации Казахмыс;Сатпаев;2;58;48.10042716;67.64664506
"Лицей ""Билим Инновация""";Семей;2;58;50.42675;80.26669
Средняя школа №1 гор. Мишань;Мишань;1;58;45.55;131.88333
Многопрофильная гимназия 5 Тандау г.Кокшетау Р.Казахстан;Кокшетау;1;58;53.28333;69.4
Косагашская средняя школа с ДМЦ Кербулакского района Алматинской области;Косагаш;1;58;48.0211821;78.61866051
Средняя общеобразовательная школа 17 г.Караганда Р.Казахстан;Караганда;1;58;49.83333;73.1658
Средняя школа имени Нурмолды Алдабергенова Героя Социалистического труда с ДМЦ. села Карабулак. Алматинской области. Ескельдинского района;Карабулак;1;58;43.3054762;44.9094521
Лицей № 2 г.Караганда Р.Казахстан;Караганда;1;58;49.83333;73.1658
Средняя общеобразовательная школа-гимназия 11 города Каракол Иссык-кульской области;Каракол;1;58;42.49068;78.39362
Среднее общеобразовательное учреждение №1 г. Вахдат Республики Таджикистан;Вахдат;4;58;38.553056;69.019722
Анжеро-Судженский политехнический колледж;Анжеро-Судженск;28;58;56.0787179;86.0202207
"КГУ ""Гимназия № 120"" имени Мажита Бегалина";Алматы;1;58;43.25667;76.92861
Средняя школа 1 им.П.Исакова г.Акколя Акмолинской области Р.Казахстан;Акколь;1;58;53.29617;69.59997
"КГУ ""Школа-гимназия №10""отдела образования Абайского района";Абай;1;58;49.63575;72.86164
Средняя общеобразовательная школа 1 г.Белокуриха;Белокуриха;3;58;51.9960534;84.9840343
Бердский электромеханический колледж;Бердск;2;57;54.7582375;83.1072212
Ачинский техникум нефти и газа;Ачинск;2;57;56.2538662;90.47949
Школа-гимназия 10 г.Абая Карагандинской обл. Р.Казахстан;Абай;2;57;49.63575;72.86164
Профессионально технический лицей;Вахдат;1;57;38.553056;69.019722
СОУ 43 райоеа Сино ;Душанбе;1;57;38.53575;68.77905
Заркентский агропромышленный профессиональный колледж;Заркент;1;57;56.88136103;74.38703183
"КГУ ""Красно-Полянская ОСШ """;Караганда;1;57;49.83333;73.1658
Средняя общеобразовательная школа 48 г.Караганды Р.Казахстан;Караганда;1;57;49.83333;73.1658
Кузбасский государственный технический университет г.Кемерово;Кемерово;2;57;55.3909721;86.0467864
Средняя общеобразовательная школа 1 г.Мыски;Мыски;3;57;53.7125516;87.8056657
Северский промышленный колледж;Северск;5;57;56.6031143;84.8809687
Гимназия 4 им.Л.Н.Толстого г.Степногорск р.Казахстан;Степногорск;1;57;52.35062;71.88161
Школа-гимназия 6 г.Степногорск Р.Казахстан;Степногорск;4;57;52.35062;71.88161
"КГУ ""Школа-гимназия №4 имени Л.Н.Толстого""";Степногорск;3;57;52.35062;71.88161
"Краевое государственное бюджетное образовательное учреждение начального профессионального образования ""Професиональное училище №53""";Сросты;1;57;51.92846629;81.07835297
Калиновская средняя школа им. Г.Мусрепова п.Рузаевка СКО Р.Казахстан;Рузаевка;2;57;54.0583238;44.949116
"КГУ ""Школа-лицей №59""";Нур-Султан;1;57;51.1801;71.44598
Средняя общеобразовательная школа 43 г.Павлодар Р.Казахстан;Павлодар;1;57;52.28333;76.96667
"Государственное учреждение ""школа-лицей №16"" города Павлодара";Павлодар;1;57;52.28333;76.96667
Сибирский государственный университет путей сообщения;Новосибирск;3;57;55.0281016;82.9210575
"ГОУ СПО "" Новокузнецкий строительный техникум""";Новокузнецк;1;57;53.7942757;87.2144046
Гимназия № 13 им. М. Горького;Худжанск;3;57;40.283611;69.623962
"КГУ ""Школа-лицей №11"" ";Усть-Каменогорск;3;57;49.97143;82.60586
Средняя школа 7 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;57;49.97143;82.60586
Средняя школа имени Бауыржана Момышулы;Урджар;1;57;47.13134343;81.72277474
"КГУ ""Средняя школа имени Ы. Алтынсарина"" Карасайского района Алматинской области ";Шамалган;3;57;43.189863;76.534549
Средняя школа №17 ГУ Отдел образования города Талдыкорган;Талдыкорган;1;57;45.01556;78.37389
Тогучинский лесхоз-техникум г.Тогучин;Тогучин;1;57;55.2250038;84.4103867
Томский промышленно - гуманитарный колледж;Томск;1;57;56.4847036;84.9481737
Федеральное казенное профессиональное образовательное учреждение № 288;Томск;1;57;56.4847036;84.9481737
Томский экономико-промышленный колледж;Томск;1;57;56.4847036;84.9481737
ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга;Юрга;22;57;55.7202689;84.8885516
Юргинский механический техникум;Юрга;1;57;55.7202689;84.8885516
Средняя общеобразовательная школа 33 г.Якутск;Якутск;1;56;62.0280273;129.7325717
Профессиональное училище № 16 г. Якутска;Якутск;1;56;62.0280273;129.7325717
Национальная политехническая средняя общеобразовательная школа № 2 (с углубленным изучением отдельных предметов) городского округа Город Якутск;Якутск;2;56;62.0280273;129.7325717
"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа №19"" ";Яровое;1;56;52.9251728;78.5729898
Томский государственный педагогический университет;Томск;1;56;56.4847036;84.9481737
Средняя общеобразовательная школа № 25 г.Томск;Томск;2;56;56.4847036;84.9481737
п. Трудармейский ;Томск;1;56;56.4847036;84.9481737
"Комунальное государственное учреждение ""Средняя школа №8 имени Н. Островского""";Талдыкорган;1;56;45.01556;78.37389
МАОУ Копыловская СОШ;Томск;1;56;56.4847036;84.9481737
"г. Томск Государственное образовательное учреждение высшего профессионального образования ""Томский государственный университет""";Томск;1;56;56.4847036;84.9481737
Государственный промышленно-гуманитарный колледж г.Томск;Томск;8;56;56.4847036;84.9481737
Колледж индустрии питания. торговли и сферы услуг ОГБПОУ;Томск;1;56;56.4847036;84.9481737
МАОУ Маслянская СОШ;Тюмень;1;56;57.1530824;65.5343118
МКОУ СОШ 20;Шадринск;1;56;56.0870152;63.6298234
"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №22"" г. Читы";Чита;1;56;52.0340128;113.4994884
"МБОУ ""Жедайская средняя общеобразовательная школа"" с.Чапаево Олекминского района Республики Саха (Якутия)";Чапаево;1;56;43.470154;76.806415
Средняя школа № 1 уезда Чжицзинь;Чжицзинь;1;56;26.680278;105.769167
Средняя школа № 3 р-на Путо г. Чжоушань;Чжоушань;1;56;29.98869;122.20488
"КГКП ""Шахтинский технологический колледж""";Шахтинск;3;56;49.707604;72.589723
"МБОУ Шелеховского района ""Средняя общеобразовательная школа №2"" города Шелехова";Шелехов;1;56;52.2102462;104.0973531
Средняя общеобразовательная школа 4 г.Экибастуз Р.Казахстан;Экибастуз;1;56;51.72371;75.32287
"коммунальное государственное учреждение ""Школа-лицей №6 отдела образования акимата города Экибастуза"" Павлодарской области";Экибастуз;1;56;51.72371;75.32287
средняя общеобразовательная школа № 6;Южно-Сахалинск;1;56;46.959133;142.7381252
Средняя общеобразовательная школа 1 п.Усть-Абакан;Усть-Абакан;1;56;53.83651;91.39077
Усть-Каменогорский политехнический колледж Р.Казахстан;Усть-Каменогорск;1;56;49.97143;82.60586
МБОУ Илькинская СОШ;Улан-Удэ;1;56;51.8334378;107.5841511
