Средний_балл;Учебное_заведение;Город;Число_поступающих
57;Средняя школа 9 г.Петропавловск Р.Казахстан;Петропавловск;1
57;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ «КСОШ № 1»;Кингисепп;1
57;Кожевниковская средняя общеобразовательная школа 1;Кожевниково;1
57;Средняя общеобразовательная школа 5 г.Колпашево;Колпашево;2
57;"МБОУ""Конезаводская СОШ""";Конезаводский;1
57;Средняя общеобразовательная школа 1 г.Корсакова;Корсаков;1
57;Средняя общеобразовательная школа 27 г.Касли Челябинская обл.;Касли;1
57;Средняя общеобразовательная школа-гимназия 11 города Каракол Иссык-кульской области;Каракол;1
57;Гимназия 45 г.Караганда Р.Казахстан;Караганда;2
57;Карагандинский государственный технический университет;Караганда;1
57;МБОУ СОШ №40 имени Катасонова;Кемерово;1
57;"МБОУ ""Гусиноозерская гимназия""";Гусиноозерск;1
57;МАОУ Лицей №110;Екатеринбург;2
57;"МБОУ Лицей № 103 ""Гармония""";Железногорск;1
57;Средняя общеобразовательная школа 7 г.Заринск;Заринск;1
57;"Лицей ""Бригантина"" г.Заринск";Заринск;4
57;КГУ Средняя школа № 1 города Ерейментау;Ерейментау;2
57;Зональненская средняя общеобразовательная школа Томского района Томской области;Зональная станция;2
57;Средняя образовательная школа 5 г.Зея;Зея;1
57;"МБОУ ""Зиминский лицей""";Зима;1
57;Ижморская средняя общеобразовательная школа №1;Ижморский;1
57;Гимназия №74;Барнаул;2
57;Богашевская средняя общеобразовательная школа им. А.И.Федорова Томского района;Богашево;2
57;Белоярская средняя общеобразовательная школа № 2;Белый Яр;1
57;Средняя общеобразовательная школа №17;Владивосток;1
57;МБОУ СОШ №74;Владивосток;1
57;СОУ 25 им Курбонова Мухамади;Вахдат;1
57;МОУСредняя общеобразовательная школа № 12 г.Анжеро-Судженск;Анжеро-Судженск;2
57;"МАОУ ""СОШ с углублённым изучением английского языка №27";Ангарск;2
57;Муниципальная средняя общеобразовательная школа села Ахуново;Ахуново;1
57;"МОУ ""Лицей №1""";Ачинск;5
57;"МБОУ ""Лицей №124""";Барнаул;2
57;"МБОУ ""Лицей №101""";Барнаул;1
57;"МБОУ ""Лицей ""Сигма""";Барнаул;1
57;Коммунальное государственное учреждение общеобразовательная школа 117 Управления образования города Алматы;Алматы;1
57;Средняя общеобразовательная школа № 10 с углубленным изучением отдельных предметов г.Ангарск;Ангарск;3
57;"МБОУ ""Гимназия г. Алдан""";Алдан;1
56;"КГУ ""Школа-гимназия №1""";Алматы;1
56;Среднее общеобразовательное учреждение № 18 г. Душанбе;Душанбе;1
56;Образовательный комплекс Альхалил Бин Ахмед;Дахран;1
56;МБОУ СОШ №34;Кемерово;2
56;"МОУ ""Гимназия №1""";Кемерово;2
56;Кемеровский коммунально-строительный техникум имени В.И.Заузелкова;Кемерово;1
56;"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 34""";Краснобродский;3
56;муниципальное образовательное учреждение средняя общеобразовательная школа 56 пгт. Промышленная;Промышленная;2
56;Средняя школа №1 гор. Мишань;Мишань;1
56;"МАОУ ""Лицей №15 имени Героя Советского Союза Н.Н.Макаренко""";Кызыл;2
56;Средняя общеобразовательная школа № 1;Ленинск-Кузнецкий;2
56;Новосибирский государственный педагогический университет;Новосибирск;2
56;Академический лицей Дустлик при Наманганском инженерно-педагогическом институте;Наманган;1
56;"МАОУ ""Лицей № 8""";Назарово;2
56;МБОУ Тогурская средняя общеобразовательная школа;Тогур;3
56;Ташкентский профессиональный колледж радиотехники и автоматики г.Ташкент Р.Узбекистан;Ташкент;1
56;Средняя общеобразовательная школа 45 г.Сургут;Сургут;2
56;"КГУ ""Средняя школа имени Ы. Алтынсарина"" Карасайского района Алматинской области ";Шамалган;3
56;"Краевое государственное бюджетное общеобразовательное учреждение ""Шарыровский кадетский корпус""";Шарыпово;3
56;школа-гимназию №50 имени Ахмета Байтурсынова;Шымкент;1
56;Яшкинский техникум технологий и механизации пгт Яшкино Кемеровской области;Яшкино;1
56;Гимназия 38 с углубленным изучением английского языка города Усть-Каменогорска;Усть-Каменогорск;1
56;КГУ ОСШЛМФИ;Усть-Каменогорск;1
56;Средняя школа 7 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
56;МАОУ Гимназия 33;Улан-Удэ;2
55;Средняя общеобразовательная школа 40 г.Улан-Удэ;Улан-Удэ;1
55;Средняя общеобразовательная школа 56 г.Улан-Удэ;Улан-Удэ;1
55;МАОУ СОШ №67;Тюмень;1
55;Средняя общеобразовательная школа 32 г.Уссурийск;Уссурийск;1
55;Средняя общеобразовательная школа 12 г.Усолье-Сибирское;Усолье-Сибирское;1
55;Улюнханская средняя общеобразовательная школа;Улюнхан;1
55;Шафирканский экономический колледж;Учкудук;1
55;Средняя школа старшей ступени Цинъюань-Маньчжурского автономного уезда ;Фушунь;1
55;Средняя школа «Циньхуа» города Цзуньи;Цзуньи;1
55;"МБОУ ""СОШ № 86 г. Челябинска""";Челябинск;1
55;Средняя школа старшей ступени уезда Цзяньчан провинции Ляонин;Хулудао;1
55;Средняя общеобразовательная школа п.Ясногорский Кемеровской области;Ясногорский;1
55;"ГПОУ ""Яшкинский техникум технологий и механизации""";Яшкино;1
55;Школа иностранных языков города Шэньян;Шэньян;1
55;Средняя школа № 3 р-на Путо г. Чжоушань;Чжоушань;1
55;Ташкентский профессиональный колледж железнодорожного транспорта;Ташкент;3
55;ЧОУ Лицей при ТГУ;Томск;1
55;"Комунальное государственное учреждение ""Средняя школа №8 имени Н. Островского""";Талдыкорган;1
55;Томский финансово-юридический техникум;Томск;1
55;Томский коммунально-строительный техникум;Томск;2
55;Лицей 8 имени Н.Н. Рукавишникова г. Томска Томской области;Томск;4
55;МАОУ СОШ №53 г. Томска;Томск;1
55;МБОУ Каргасокская СОШ №2;Томск;1
55;Навоийский горный колледж г.Навои р.Узбекистан;Навои;1
55;МОУ СОШ 1;Надым;1
55;"МБОУ ""Многопрофильный лицей""";Муравленко;1
55;Средняя общеобразовательная школа 1 г.Мыски;Мыски;2
55;"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная  школа №12"" ";Новоалександровск;1
55;Егорьевская средняя общеобразовательная школа;Новоегорьевское;3
55;Средняя общеобразовательная школа 159 г.Новосибирск;Новосибирск;1
55;МБОУ СОШ №26;Новокузнецк;1
55;ОЧУ «Газпром школа»;Москва;1
55;"МАНОУ ""Лицей № 4"" Ленинск-Кузнецкого городского округа Кемеровской области";Ленинск-Кузнецкий;2
55;Средняя школа старшей ступени № 1 города Ляоян ;Ляоян;1
55;Общеобразовательная средняя школа 56 п.Промышленная;Промышленная;1
55;МБОУ СОШ№4;Пыть-Ях;1
55;Средняя общеобразовательная школа 5 г.Радужный;Радужный;1
55;"МБОУ ""Лицей"" города Рубцовска Алтайского края";Рубцовск;1
55;"Муниципальное бюджетное образовательное учреждение"" Средняя общеобразовательная школа №14 с углубленным изучением отдельных предметов""";Полысаево;1
55;Средняя(полная) общеобразовательная школа №44 с углубленным изучением отдельных предметов;Полысаево;1
55;"Государственное бюджетное нетиповое общеобразовательное учреждение ""Губернаторская кадетская школа-интернат МЧС""";Плотниково;2
55;ГБ НОУ Губернаторская кадетская школа-интернат МЧС п. Плотниково Промышленновского района Кемеровской области;Плотниково;1
55;"МБОУ ""Саргатский лицей""";Саргатское;1
55;Средняя школа 4 г.Петропавловск Р.Казахстан;Петропавловск;1
55;"МБОУ ""Парабельская гимназия"" ";Парабель;1
55;МАЙКАИНСКАЯ СОШ№2;Павлодарская;1
55;"БОУ г.Омска ""Лицей № 92""";Омск;1
55;Средняя общеобразовательная школа 31 г.Осинники;Осинники;1
55;"Муниципальное автономное общеобразовательное учреждение муниципального образования город Нягань ""Гимназия""";Нягань;1
55;Гимназия № 12 г. Новосибирска;Новосибирск;1
55;Кожевниковская средняя общеобразовательная школа № 1;Кожевниково;1
55;Средняя общеобразовательная школа 28 г.Киселевск;Киселевск;3
55;"КГБОУ ""Кедровый кадетский корпус""";Кедровый;2
55;Средняя общеобразовательная школа 35 имени Леонида Иосифовича Соловьёва г. Кемерово;Кемерово;1
55;Средняя общеобразовательная школа 101 г.Железногорск;Железногорск;1
55;Средняя общеобразовательная школа 10 г.Зарафшан Р.Узбекистан;Зарафшан;2
55;МБОУ города Иркутска СОШ № 40;Иркутск;1
55;МАОУ Лицей ИГУ г. Иркутска;Иркутск;2
55;МАОУ Гимназия №8 г. Ангарска;Ангарск;2
55;Алексеевская СОШ №9;Алексеевка;1
55;Алмалыкский промышленный профессионально-технический колледж;Алмалык;1
55;школа 128;Барнаул;1
55;Средняя общеобразовательная школа 102;Барнаул;1
55;Аргадинская средняя общеобразовательная школа с.Аргада;Аргада;1
55;"Государственное бюджетное нетиповое общеобразовательное учреждение ""Губернаторская кадетская школа-интернат МЧС"" ";Анжеро-Судженск;1
55;Лицей 2 г.Братска;Братск;1
55;МБОУ Лицей №1;Братск;1
55;Муниципальное бюджетное общеобразовательное учреждение Борисоглебского городского округа Борисоглебская средняя общеобразовательная школа №12;Борисоглебск;1
55;ЧОУ Православная школа во имя праведного Иоанна Кронштадтского;Бийск;1
55;"МБОУ ""Кадетская школа"" ";Бийск;1
55;Гимназия 5 имени Героя Советского Союза Константина Павлюкова г.Барнаула;Барнаул;2
55;Алтайская школа-интернат с первоначальной лётной подготовкой имени Героя Советского союза Константина Павлюкова;Барнаул;1
55;Алтайский край, Смоленский район,с. Смоленское;Барнаул;1
55;МАОУ СОШ Томского района село Батурино;Батурино;1
54;Средняя общеобразовательная школа 1 г.Белокуриха;Белокуриха;3
54;Средняя общеобразовательная школа №6 гБоготол Красноярского края;Боготол;1
54;Средняя общеобразовательная школа 36 г.Братска;Братск;1
54;Средняя школа старшей ступени города Бэньси;Бэньси;1
54;Средняя общеобразовательная школа 1 г.Горно-Алтайск;Горно-Алтайск;1
54;Средняя общеобразовательная школа 127 г.Барнаул;Барнаул;1
54;Средняя общеобразовательная школа 114 с углубленным изучением отдельных предметов (математики) города Барнаула Алтайского края;Барнаул;1
54;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №2 с.Александровское""";Александровское;1
54;Средняя общеобразовательная школа №26 с углублённым изучением отдельных предметов г. Абакан;Абакан;1
54;"МБОУ ""Гимназия №5""";Камень-на-Оби;1
54;Средняя общеобразовательная школа 83 имени Габидена Мустафина г.Караганда Р.Казахстан;Караганда;2
54;Гимназия 164 г.Зеленогорск;Зеленогорск;4
54;Завьяловская средняя школа 1 с.Завьялово;Завьялово;1
54;МБОУ Средняя школа № 106 с углубленным изучением математики;Железногорск;1
54;"государственное бюджетное нетиповое общеобразовательное учреждение ""Губернаторская женская гимназия-интернат"" Кемеровского района Кемеровской области ";Елыкаево;1
54;Средняя общеобразовательная школа 12 п.Дубинино;Дубинино;1
54;Кузбасский государственный технический университет г.Кемерово;Кемерово;1
54;МБОУ СОШ №99;Кемерово;1
54;МБОУ Гимназия №17;Кемерово;3
54;Средняя общеобразовательная школа 25 г.Киселевск;Киселевск;1
54;МБОУ Средняя общеобразовательная школа 7 г.Колпашево;Колпашево;1
54;Средняя общеобразовательная школа 8 г.Краснокаменска;Краснокаменск;1
54;"Гимназия №16 ""Французская""";Новосибирск;1
54;Средняя общеобразовательная школа №1 п. Новошахтинский;Новошахтинский;1
54;Средняя общеобразовательная школа 36 п.Новый Уоян Северо-Байкальского р-на р.Бурятия;Новый Уоян;1
54;Средняя общеобразовательная школа 3 г.Нягань;Нягань;1
54;Средняя общеобразовательная школа 7 г.Ноябрьск;Ноябрьск;2
54;Средняя общеобразовательная школа 6 г.Ноябрьск;Ноябрьск;1
54;"МБОУ ""Онохойская СОШ № 2""";Онохой 1-й;1
54;"МОУ ""Рудногорская СОШ""";Рудногорск;1
54;Лицей г.Рубцовска;Рубцовск;1
54;"МБОУ ""Районная гимназия"" Эврика ""Олекминского района РС (Я) ";Саха /Якутия/;1
54;ГОУ Кадетская школа-интернат Кадетский корпус МЧС;Плотниково;3
54;Поросинская муниципальная средняя (полная) общеобразовательная школа;Поросино;2
54;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №69"" города Прокопьевска Кемеровской области";Прокопьевск;2
54;Республиканская специализированная школа-интернат-колледж олимпийского резерва в городе Риддер;Риддер;1
54;"МБОУ ""Средняя общеобразовательная школа № 62""";Прокопьевск;1
54;"Национальный исследовательский ядерный университет ""МИФИ""";Москва;1
54;Средняя общеобразовательная школа 12 г.Минусинск;Минусинск;1
54;Курагинская средняя школа 3 п.Курагино Красноярский кр.;Курагино;1
54;Красноярский государственный аграрный университет;Красноярск;1
54;Красноярская муниципальная средняя (полная) общеобразовательная школа Кривошеинский р.;Красный Яр;1
54;МБОУ СОШ №77;Новокузнецк;2
54;МБОУ СОШ №43;Новосибирск;1
54;"Муниципальное бюджетное общеобразовательное учреждение города Новосибирска  ""Средняя общеобразовательная школа № 112""";Новосибирск;1
54;Средняя общеобразовательная школа 34 г.Нижневартовск;Нижневартовск;1
54;Средняя общеобразовательная школа 21 г.Нижневартовск;Нижневартовск;1
54;Средняя общеобразовательная школа 14 г.Нижневартовск;Нижневартовск;1
54;Муниципальная средняя (полная) общеобразовательная школа № 22 г.Томск;Томск;2
54;Средняя общеобразовательная школа 8 г.Топки;Топки;1
54;Муниципальная средняя (полная) общеобразовательная школа № 28 г.Томск;Томск;1
54;"МОУ ""ТАЛОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""";Таловка;2
54;МАОУ СОШ №7;Сыктывкар;1
54;"МАОУ ""СОШ №12 имени Олега Кошевого""";Сыктывкар;1
54;Корейская средняя школа старшей ступени города Телин ;Телин;1
54;Средняя общеобразовательная школа 152;Ташкент;1
54;Государственная образовательная специализированная школа профильного трудового обучения при Министерстве народного образования;Ташкент;1
54;"МБОУ ""Танаевская средняя общеобразовательная школа """;Танайка;1
54;Средняя общеобразовательная школа № 3 г.Стрежевой;Стрежевой;3
54;"МАОУ ""СОШ"" №76";Северск;1
54;Многопрофильный лицей ЗабГУ;Чита;1
54;Средняя школа «Лайфэн» р-на Бишань;Чунцин;1
54;Средняя школа уезда Наньчжоу района Цицзян ;Чунцин;1
54;Шаргунский строительный профессиональный колледж Р.Узбекистан;Шаргунь;1
54;Средняя школа старшей ступени «Тунцзэ» города Шэньян ;Шеньян;1
54;Средняя школа №15 гор. Янцюань ;Янцюань;1
54;Средняя школа № 1 р-на Лайшань пров. Шаньдун;Яньтай;1
54;Средняя школа № 1 г. Яньтай пров. Шаньдун;Яньтай;1
54;Средняя общеобразовательная школа № 22 города Южно-Сахалинска;Южно-Сахалинск;1
54;КГКП Экибастузский политехнический колледж;Экибастуз;2
54;МАОУ Лицей №2 г.Южно-Сахалинска;Южно-Сахалинск;1
54;Средняя школа г. Цыси ;Цыси;1
54;Восточный техническо-гуманитарный колледж;Усть-Каменогорск;2
54;МАОУ Маслянская СОШ;Тюмень;1
54;Тяжинская средняя общеобразовательная школа 1 пгт.Тяжинский;Тяжинский;2
54;Средняя общеобразовательная школа 1 г.Улан-Удэ;Улан-Удэ;1
54;МБОУ Илькинская СОШ;Улан-Удэ;1
53;Средняя общеобразовательная школа 25 г.Улан-Удэ;Улан-Удэ;2
53;Общеобразовательная средняя школа 5 г.Углегорск;Углегорск;1
53;Колледж транспорта и безопасности жизнедеятельности г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
53;Средняя школа старшей ступени уезда Чжанъу ;Фусинь;1
53;"МБОУ ""Гимназия №1""";Ханты-Мансийск;1
53;Средняя школа старшей ступени «Линдун» уезда Цзяньчан;Хулудао;1
53;"Средняя школа ""Кэда"" города Хэби, провинция  Хэнань";Хэби;1
53;Чемальская средняя общеобразовательная школа;Чемал;1
53;Юргинское СПТУ-78 Кемеровской области;Юрга;1
53;Средняя школа № 51 гор. Шэньян ;Шеньян;1
53;"МБОУ Шелеховского района ""Шелеховский лицей""";Шелехов;1
53;КГУ Школа-гимназия №45;Шымкент;1
53;Средняя школа уезда Фэнцзе;Чунцин;1
53;Средняя лингвистическая школа при Сычуаньском университете иностранных языков ;Чунцин;1
53;Средняя школа «Лунши» р-на Хэчуань гор. Чунцин;Чунцин;1
53;Средняя общеобразовательная школа № 2 г.Стрежевой;Стрежевой;1
53;Сургутская технологическая школа города Сургута Ханты-Мансийского автономного округа-Югры;Сургут;1
53;Смоленская средняя общеобразовательная школа 2 Смоленского района Алтайского края;Смоленское;1
53;Академический лицей при Ташкентском институте по проектированию, строительству и эксплуатации автомобильных дорог;Ташкент;1
53;Мирзо-Улугбекский профессиональный колледж технологии;Ташкент;1
53;"муниципальное  бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 11""";Таштагол;1
53;Средняя школа «Цзингань» уезда Цзинъян;Сяньян;1
53;Муниципальная средняя (полная) общеобразовательная школа № 31 г.Томск;Томск;1
53;Муниципальная средняя (полная) общеобразовательная школа № 43 г.Томск;Томск;2
53;Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа №42;Томск;1
53;Томский автодорожный техникум;Томск;1
53;Кисловская средняя общеобразовательная школа;Томск;1
53;Мариинская средняя общеобразовательная школа № 3 г.Томска;Томск;1
53;МАОУ СОШ № 58 город Томск;Томск;1
53;"МОУ ""Гимназия №1 г. Нерюнгри им. С. С. Каримовой""";Нерюнгри;1
53;"Муниципальное казённое общеобразовательное учреждение ""Средняя общеобразовательная школа г. Нариманов"" Астраханской области";Нариманов;1
53;Средняя общеобразовательная школа №7 города Назарово Красноярского края ;Назарово;1
53;Нижнесортымская средняя общеобразовательная школа;Нижнесортымский;1
53;МБОУ СОШ№36;Новокузнецк;1
53;"Муниципальное бюджетное общеобразовательное учреждение ""Курьинская средняя общеобразовательная школа"" имени М.Т.Калашникова села Курьи Курьинского района Алтайского края";Курья;1
53;Средняя общеобразовательная школа 1 им. М.А.Бухтуева г.Кызыла;Кызыл;1
53;"МАОУ ""Гимназия №1"" города Минусинска Красноярского края";Минусинск;1
53;"МАОУ ""Суксунская средняя общеобразовательная школа №1""";Москва;1
53;"ГБОУ города Москвы ""Школа №1584""";Москва;1
53;Средняя общеобразовательная школа 1 г.Мирный;Мирный;1
53;Средняя общеобразовательная школа 9 г.Мегиона;Мегион;1
53;Средняя общеобразовательная школа 23 г.Междуреченск;Междуреченск;1
53;"МКОУ ""Поспелихинская средняя общеобразовательная школа №2""";Поспелиха;1
53;МБОУ СОШ №20;Подгорная;1
53;"МБОУ ""Заринская СОШ  имени М.А. Аверина""";Плотниково;2
53;Гимназия 5 г.Северобайкальск;Северобайкальск;1
53;"КГУ ""Боголюбовская средняя школа """;Северо-Казахстанская;1
53;Муниципальная средняя (полная) общеобразовательная школа № 197 г.Северск;Северск;1
53;Муниципальная средняя (полная) общеобразовательная школа № 78 г.Северск;Северск;1
53;ГБОУ Лицей 64;Санкт-Петербург;1
53;Лицей 64 г.Омска;Омск;1
53;Государственное бюджетное профессиональное образовательное учреждение Новосибирской области «Новосибирский колледж электроники и вычислительной техники»;Новосибирск;1
53;"КГУ ""Константиновская комплекс школа - ясли - сад """;Константиновка;1
53;Кожевниковская муниципальная средняя (полная) общеобразовательная школа № 2;Кожевниково;1
53;Кисловская муниципальная средняя (полная) общеобразовательная школа;Кисловка;2
53;МБОУ СОШ №99 г.Кемерово;Кемерово;1
53;Средняя школа старшей ступени «Чансиндао» города Далянь ;Далянь;1
53;МАОУ СОШ с УИОП №76;Екатеринбург;1
53;МАОУ СОШ №10 с углубленным изучением иностранного языка;Златоуст;1
53;МБОУ города Иркутска СОШ №34;Иркутск;1
53;МАОУ Лицей ИГУ города Иркутска;Иркутск;1
53;"ГБОУ РО ""Каменск-Шахтинская школа-интернат""";Каменск-Шахтинский;1
53;Средняя общеобразовательная школа 12 г.Абакан;Абакан;1
53;Средняя общеобразовательная школа 24 г.Абакан;Абакан;1
53;"Частная гимназия ""Лика""";Алматы;1
53;"МБОУ ""СОШ №89 с углубленным изучением отдельных предметов"" г.Барнаула Алтайского края";Барнаул;1
53;Средняя школа №11 города Алтай;Алтай;1
53;МАОУ Лицей Технический;Владивосток;1
53;Быстроистокская общеобразовательная средняя (полная) школа села Быстрый Исток;Быстрый Исток;1
53;Средняя общеобразовательная школа 37 г.Белово;Белово;1
53;Барнаульский Кадетский Корпус;Барнаул;1
52;МБОУ СОШ №19;Белово;2
52;МБОУ СОШ №10 города Белово;Белово;1
52;Средняя общеобразовательная школа 16 г.Березовский;Березовский;4
52;"Коммунальное государственное учреждение ""Веселовская средняя общеобразовательная школа""";Веселовка;1
52;Гиждуванский профессиональный колледж промышленности и транспорта;Гиждуван;1
52;Средняя общеобразовательная школа 5 г.Гурьевск;Гурьевск;1
52;Лицей №1 имени М.В.Карамаева;Горно-Алтайск;2
52;Средняя общеобразовательная школа 22 г.Анжеро-Судженск;Анжеро-Судженск;1
52;Лицей №112;Барнаул;1
52;Средняя общеобразовательная школа 11 г.Ачинск;Ачинск;1
52;Средняя общеобразовательная школа №2 г.Барабинск;Барабинск;1
52;Средняя общеобразовательная школа 39 г.Ангарск;Ангарск;1
52;Кабанская средняя общеобразовательная школа МО Кабанский район Республики Бурятия;Кабанск;1
52;"Муниципальное автономное общеобразовательная учреждение ""Лицей №9"" г. Каменск-Уральского";Каменск-Уральский;1
52;"МБОУ ""СОШ"" №16";Ижевск;1
52;Змеиногорская средняя общеобразовательная школа с углублённым изучением отдельных предметов Змеиного;Змеиногорск;1
52;Гимназия №164 г.Зеленогорска;Зеленогорск;1
52;СОШ№2;Ейск;1
52;Средняя школа при Ляонинском педагогическом университете;Далянь;1
52;Средняя школа «Дацин» города Дацин;Дацин;1
52;Танаевская СОШ;Елабуга;1
52;"МБОУ ""Гимназия №25""";Кемерово;1
52;Средняя общеобразовательная школа 77 г.Кемерово;Кемерово;1
52;Краснозерская СОШ №2 имени Ф.И.Аничкина;Краснозерское;1
52;Средняя общеобразовательная школа 39 г.Норильск;Норильск;1
52;Школа-лицей №1;Нур-Султан;1
52;Школа 31;Нур-Султан;1
52;"КГУ ""Отрадненская средняя школа"" Буландынского района Акмолинской области ";Отрадное;1
52;Санкт-Петербургский государственный университет гражданской авиации;Санкт-Петербург;1
52;ГБОУ Лицей №82 Петроградского района ;Санкт-Петербург;1
52;"МКОУ ""Побединская средняя общеобразовательная школа""";Победа;1
52;Средняя общеобразовательная школа № 15 им. В.Л. Гриневича г. Прокопьевска Кемеровской обл.;Прокопьевск;1
52;Шегарская муниципальная средняя (полная) общеобразовательная школа № 1;Мельниково;1
52;"МБОУ ""Гимназия №5 города Кызыла Республики Тыва""";Кызыл;2
52;Новонукутская средняя общеобразовательная школа Иркутской обл.;Новонукутск;1
52;Средняя общеобразовательная школа 10 г.Нижнеудинска;Нижнеудинск;1
52;МОУ Новочарская СОШ №2 имени Героя России Игоря Молдованова;Новая Чара;1
52;Средняя общеобразовательная школа №31;Новокузнецк;1
52;МАОУ СОШ №4 имени И.С.Черных г.Томска;Томск;1
52;Муниципальная полная школа № 36 г. Томска;Томск;1
52;МБОУ Академический лицей г.Томска им. Г.А. Псахье;Томск;1
52;МБОУ Академический лицей г. Томска имени Г.А. Псахье;Томск;3
52;Томский кадетский корпус;Томск;1
52;Общеобразовательная средняя школа 4 г.Сосновоборск;Сосновоборск;1
52;Сростинская средняя общеобразовательная школа им. Шукшина Бийского р-на Алтайского края;Сростки;1
52;"МБОУ ""Гимназия"" г.Черногорска РХ";Черногорск;1
52;Средняя общеобразовательная школа 15 г.Якутска;Якутск;1
52;Средняя общеобразовательная школа № 20 г.Черногорск;Черногорск;2
52;"МБНОУ ""Октемский научно-образовательный центр""";Чапаево;1
52;Средняя школа № 1 уезда Цзясян;Цзисян;1
52;"КГУ ""Школа-лицей №34"" акимата города Усть-Каменогорска Восточно-Казахстанской области";Усть-Каменогорск;2
52;"КГУ ""Школа-лицей №11"" акимата города Усть-Каменогорска";Усть-Каменогорск;1
52;Средняя школа 24 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
52;Школа-центр дополнительного образования №19 акимата города Усть-Каменогорска;Усть-Каменогорск;1
51;Школа-гимназия №11 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
51;Технологический колледж сервиса г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
51;Общеобразовательная школа №2 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
51;Средняя общеобразовательная школа 32 г. Улан-Удэ;Улан-Удэ;1
51;"Россия г. Челябинск МАОУ ""Лицей №37""";Челябинск;1
51;МБОУ Гимназия №1;Ханты-Мансийск;1
51;Профессионально-технический лицей;Файзабад;1
51;МБОУ СОШ №6 в г.Юрге;Юрга;1
51;Сахалинский топливно-энергетический техникум;Южно-Сахалинск;1
51;"ГУ СОШ ""Зерде"" с государственным языком обучения для одаренных детей";Экибастуз;1
51;Национальная средняя общеобразовательная школа Эль-Шефа;Эль-Рияд;1
51;"КГУ ""Школа-гимназия №7 отдела образования акимата г.Экибастуза""";Экибастуз;1
51;Чиланзарский медицинский колледж;Чиланзарский район, 1 квартал;1
51;Школа № 11 имени А.Навои;Шымкент;1
51;Школа-лицей №46 отдела образования города Шымкент;Шымкент;1
51;"МАОУ ""Гимназия №1""";Сосновоборск;1
51;ГАПОУ Ишимбайский нефтяной колледж;Стерлитамак;1
51;"КГУ ""Средняя школа  №1 имени М.В. Инюшина города Серебрянска """;Серебрянск;1
51;"КГКП ""Геологоразведочный колледж"" УО ВКО акимата";Семей;1
51;Жетысуский государственный университет им. И.Жансугурова;Талдыкорган;1
51;Многопрофильная гимназия №41 им.А.С.Пушкина г.Тараз Р.Казахстан;Тараз;1
51;Томский индустриальный техникум;Томск;1
51;Томский аграрный колледж;Томск;1
51;Томский техникум водного транспорта и судоходства;Томск;1
51;Томский сельскохозяйственный техникум;Томск;1
51;"МБОУ ""Зырянское СОШ""";Томск;1
51;"МАОУ ""Зональная средняя общеобразовательная школа"" Томского района";Томск;1
51;Профессиональное училище №102;Назарово;1
51;"МБОУ ""Лицей №1""";Нефтеюганск;1
51;Структурное подразделение НГУ Специализированный учебно-научный центр Университета;Новосибирск;1
51;"Областное государственное образовательное учреждение НПО ""Профессиональное училище № 10"" им Н.А. Лунина";Новосибирск;1
51;МБОУ СОШ №4 г. Новокузнецк;Новокузнецк;1
51;МБОУ СОШ № 50;Новокузнецк;1
51;МБНОУ Гимназия №48;Новокузнецк;1
51;КГУ Средняя общеобразовательная школа № 4 города Курчатова;Курчатов;1
51;Красноярская средняя школа №2;Красный Яр;1
51;Региональный технический колледж в г. Мирном;Мирный;1
51;Молчановская муниципальная средняя (полная) общеобразовательная школа № 2;Молчаново;1
51;Средняя общеобразовательная школа 2 г.Медногорска;Медногорск;1
51;Средняя общеобразовательная школа Шестого октября;Порт-Саид;1
51;Риддерский аграрно-технический колледж;Риддер;1
51;Общеобразовательная школа №16 акимата города Сарани;Сарань;1
51;Сариасийский педагогический колледж;Сариасия;1
51;Общая средняя общеобразовательная школа Эль-Хататба;Садат;1
51;"МБОУ ""СОШ №198""";Северск;1
51;Северский физико-математический лицей;Северск;1
51;"МБОУ ""Лицей ""Эврика""";Саяногорск;1
51;"ГПОАУ Амурской области ""Амурский технический колледж"" город Свободный";Свободный;1
51;Павлодарский гуманитарный колледж;Павлодар;2
51;Петропавловский колледж железнодорожного транспорта;Петропавловск;1
