Средний_балл;Учебное_заведение;Город;Число_поступающих
76;БОУ г. Омска “Лицей №54”;Омск;4
76;"БОУ г. Омска ""СОШ 58""";Омск;1
76;"БОУ города Омска ""Лицей №149"" Омской области";Омск;1
76;"БОУ г.Омска ""СОШ 68""";Омск;1
76;"МБОУ ""Павловская СОШ""";Павловск;1
76;Средняя общеобразовательная школа 36 г.Павлодар Р.Казахстан;Павлодар;1
76;Государственное учреждение Гимназия 3 для одаренных детей города Павлодара;Павлодар;2
76;"МБОУ ""Парабельская гимназия"" ";Парабель;1
76;Новотроицкая средняя общеобразовательная школа 12;Новотроицкое;1
76;Лицей информационных технологий г.Новосибирск;Новосибирск;1
76;"Муниципальное бюджетное общеобразовательное учреждение ""Гимназия N1 города Новопавловска"" ";Новопавловск;1
76;МБНОУ Гимназия №70;Новокузнецк;1
76;Гимназия № 6 города Семей;Семей;2
76;"МБОУ ""Сетовская средняя общеобразовательная школа""";Сетовка;1
76;Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск;Степногорск;3
76;Средняя общеобразовательная школа № 3 г.Стрежевой;Стрежевой;3
76;Гимназия 1;Стерлитамак;1
76;"МБОУ ""Северомуйская СОШ""";Северомуйск;1
76;"МБОУ ""Лицей №1""";Салават;1
76;Средняя общеобразовательная школа 25 г.Салаир;Салаир;3
76;ГБОУ Лицей 64;Санкт-Петербург;1
76;"Краевое государственное бюджетное профессиональное образовательное учреждение ""Рубцовский агарно-промышленный техникум""";Рубцовск;1
76;"МБОУ ""Лицей"" города Рубцовска Алтайского края";Рубцовск;1
76;МБОУ Рассветовская средняя общеобразовательная школа Томского района;Рассвет;1
76;Подгорнская муниципальная средняя (полная) общеобразовательная школа;Подгорное;2
76;МБОУ СОШ №11;Прокопьевск;4
76;"МАОУ ""Лицей № 8""";Назарово;2
76;"МАОУ ""СОШ №15""";Набережные Челны;1
76;Средняя общеобразовательная школа 13 г.Нефтеюганск;Нефтеюганск;1
76;Средняя общеобразовательная школа 42 Нижневартовск ХМАО;Нижневартовск;1
76;"МБОУ ""СОШ 26""";Новокузнецк;3
76;Средняя общеобразовательная школа 4 г.Новокузнецка;Новокузнецк;6
76;Средняя общеобразовательная школа 13 г.Новокузнецк;Новокузнецк;1
76;МБОУ СОШ  1;Новоалтайск;1
76;Средняя общеобразовательная школа 1 г.Мирный;Мирный;1
76;Региональный технический колледж в г. Мирном;Мирный;2
76;Средняя общеобразовательная школа 21 г.Миасс;Миасс;2
76;Средняя общеобразовательная школа 1 г.Мариинск;Мариинск;2
76;Малоенисейская средняя общеобразовательная школа Бийский р.;Малоенисейское;1
76;Средняя общеобразовательная школа 7 г.Лянтор;Лянтор;1
76;"МОУ ""МГМЛ при МГТУ им. Г. И. Носова""";Магнитогорск;1
76;"муниципальное бюджетное общеобразовательное учреждение куйбышевского района ""средняя общеобразовательная школа №9"" города куйбышева новосибирской области ";Куйбышевский район, Куйбышев;2
76;Институт Тутазамие, провинция Верхняя Катанга;Ликаси;1
76;МБОУ Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 8 м.о. Ленинск-Кузнецкого городского округа Кемеровской области;Ленинск-Кузнецкий;4
76;Средняя общеобразовательная школа 10 г.Красноярска;Красноярск;1
76;МБОУ СОШ №78;Краснодар;1
76;"МАОУ ""Гимназия №13 ""Академ""";Красноярск;2
76;Муниципальная средняя (полная) общеобразовательная школа № 2 г.Колпашево;Колпашево;4
76;Средняя общеобразовательная школа 36 г.Комсомольск-на-Амуре;Комсомольск-на-Амуре;1
76;Средняя общеобразовательная школа 28 г.Киселевск;Киселевск;8
76;МАОУ Средняя общеобразовательная школа № 16 г. Карпинска;Карпинск;1
76;"МБОУ ""СОШ №11""";Кемерово;1
76;МАОУ Гимназия №42;Кемерово;4
76;Кемеровский аграрный техникум;Кемерово;1
76;Средняя общеобразовательная школа № 15 г. Кемерово;Кемерово;5
76;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №95""";Кемерово;3
76;Средняя общеобразовательная школа 52 г.Кемерово;Кемерово;5
76;МБОУ СОШ №92;Кемерово;5
76;МБОУ СОШ №99 г.Кемерово;Кемерово;2
76;"МБОУ ""Лицей №124""";Барнаул;5
76;"МБОУ ""СОШ №89 с углубленным изучением отдельных предметов"" г.Барнаула Алтайского края";Барнаул;1
76;Лицей №112;Барнаул;1
76;Гимназия 27 г.Барнаула;Барнаул;2
76;МАОУ СОШ Томского района село Батурино;Батурино;1
76;МБОУ Лицей №22 города Белово;Бачатский;1
76;Средняя общеобразовательная школа № 12 города Белово Кемеровской области;Белово;6
76;Анжеро-Судженский политехнический колледж;Анжеро-Судженск;28
76;"ГБОУ Республики Хакасия ""Хакасская национальная гимназия-интернат им. Н.Ф. Катанова""";Абакан;7
76;"МБОУ ""Гимназия г. Алдан""";Алдан;2
76;№ 97 имени Сураншы батыра;Аксукент;1
76;Средняя школа 1 им.П.Исакова г.Акколя Акмолинской области Р.Казахстан;Акколь;1
76;МБОУ города Иркутска СОШ №34;Иркутск;1
76;Средняя общеобразовательная школа 161 г.Зеленогорск;Зеленогорск;1
76;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №176"" г. Зеленогорска Красноярского края";Зеленогорск;1
76;МБОУ №76;Ижевск;1
76;Жана-Аульская средняя общеобразовательная школа с.Жана-Аул Кош-Агачский район;Жана-Аул;3
76;МБОУ СОШ 36;Екатеринбург;1
76;уральский техникум Рифей;Екатеринбург;1
76;Средняя общеобразовательная школа 14 (Новый образовательный центр) городского округа Город Губаха Пермского края;Губаха;1
76;Общеобразовательная средняя школа №21 Талгарского района;Гульдала;1
76;"МБОУ ""Гимназия №1 Брянского района""";Брянск;1
76;Лицей 2 г.Братска;Братск;1
76;Муниципальное бюджетное общеобразовательное учреждение Борисоглебского городского округа Борисоглебская средняя общеобразовательная школа №12;Борисоглебск;1
75;Галицкая средняя общеобразовательная школа Успенского района;Галицкое;1
75;Гимназия 164 г.Зеленогорск;Зеленогорск;6
75;КГУ средняя школа №4;Аксу;1
75;МАОУ гимназия №2;Асино;7
75;"МАОУ ""Ангарский лицей № 2 имени М. К. Янгеля""";Ангарск;7
75;МБОУ СОШ №19;Белово;3
75;Средняя общеобразовательная школа 16 г.Березовский;Березовский;5
75;"МБОУ ""Гимназия №25""";Кемерово;3
75;муниципальное казенное общеобразовательное учреждение Краснозерского района Новосибирской области Краснозерская средняя общеобразовательная школа №2 имени Ф.И. Анисичкина;Краснозерское;6
75;Гимназия № 18;Ленинск-Кузнецкий;5
75;"МАНОУ ""Гимназия № 2"" г.Мариинск";Мариинск;3
75;"МБОУ ""СОШ № 2"" ";Междуреченск;2
75;МБОУ СОШ № 60 ;Новокузнецк;2
75;МБОУ СОШ №2 г.Мыски, Кемеровская область;Мыски;2
75;Средняя школа Суанчыонг, г.Суанчыонг, провинция Намдинь;Нам Динь;1
75;Технологический колледж корпорации Казахмыс;Сатпаев;2
75;Средняя общеобразовательная школа 2 г.Семей Р.Казахстан;Семей;6
75;Средняя общеобразовательная школа 19 г.Семей Р.Казахстан;Семей;2
75;Горнотехнический колледж г.Степногорска Р.Казахстан;Степногорск;2
75;МБНОУ Гимназия №44;Новокузнецк;6
75;Лицей №35 имени А.И.Герлингер;Новокузнецк;6
75;МБОУ СОШ №160;Новосибирск;2
75;"МБОУ ""Инженерный лицей НГТУ""";Новосибирск;2
75;"муниципальное бюджетное общеобразовательное учреждение ""Лицей № 36""";Осинники;4
75;МБОУ Лицей №5;Уфа;2
75;Средняя школа № 1 уезда Чжицзинь;Чжицзинь;1
75;Шахриханский профессиональный колледж жилищно-коммунального хозяйства и сервиса;Шахрихан;1
75;Томский техникум геодезии и картографии;Томск;1
75;Томский автодорожный техникум;Томск;1
75;Муниципальная средняя (полная) общеобразовательная школа № 49 г.Томск;Томск;3
75;Муниципальная средняя (полная) общеобразовательная школа № 67 г.Томска;Томск;5
75;Заозерная средняя школа с углубленным изучением отдельных предметов №16 г.Томск;Томск;2
75;МАОУ Заозерная СОШ с углубленным изучением отдельных предметов №16;Томск;6
75;КГКП Экибастузский политехнический колледж;Экибастуз;2
75;Школа-лицей №6 г.Экибастуза Р.Казахстан;Экибастуз;2
74;Специализированный учебно-научный центр - Университетский лицей г. Якутск;Якутск;2
74;МАОУ СОШ №37 г. Томска;Томск;2
74;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет;Томск;4
74;Муниципальная средняя (полная) общеобразовательная школа № 53 г.Томск;Томск;4
74;Муниципальная средняя (полная) общеобразовательная школа № 40 г.Томск;Томск;19
74;Средняя общеобразовательная школа № 19 г. Томска;Томск;2
74;Средняя общеобразовательная школа 9 г.Таштагол;Таштагол;5
74;Чистогорская средняя общеобразовательная школа;Чистогорский;3
74;Физико-математический лицей № 93;Уфа;3
74;МАОУ СОШ №35;Улан-Удэ;3
74;"КГУ ""Школа-лицей №66""";Нур-Султан;1
74;Экономический лицей г.Новосибирска;Новосибирск;2
74;"Муниципальное бюджетное общеобразовательное учреждение ""Сорская средняя общеобразовательная школа №3 с углублением изучением отдельных предметов"" города Сорска Республики Хакасии";Сорск;3
74;"МБОУ ""СОШ №198""";Северск;2
74;"МБОУ ""Школа 32""";Прокопьевск;3
74;"МКОУ ""Побединская средняя общеобразовательная школа""";Победа;2
74;МБОУ Парабельская средняя школа имени Н.А.Образцова села Парабели Парабельского района Томской области;Парабель;4
74;Средняя общеобразовательная школа 2 г.Мыски;Мыски;2
74;Средняя общеобразовательная школа 1 г.Мыски;Мыски;3
74;"МАОУ ""Лицей №15 имени Героя Советского Союза Н.Н.Макаренко""";Кызыл;5
74;Кемеровский технологический институт пищевой промышленности;Кемерово;1
74;МБОУ СОШ №99;Кемерово;3
74;Каменский педагогический колледж;Камень-на-Оби;1
74;МБОУ Средняя общеобразовательная школа №24 г. Белово;Белово;11
74;"КГУ ""Гимназия № 120"" имени Мажита Бегалина";Алматы;1
74;МАОУ гимназия №2 г. Асино;Асино;3
74;Средняя общеобразовательная школа 22 г.Анжеро-Судженск;Анжеро-Судженск;2
74;КГУ Общая средняя школа №5 имени М. Горького;Аксукент;2
74;Хакасская национальная гимназия-интернат г.Абакана;Абакан;2
73;Средняя общеобразовательная школа №26 с углублённым изучением отдельных предметов г. Абакан;Абакан;1
73;Средняя общеобразовательная школа 26 г.Абакан;Абакан;3
73;Средняя Общеобразовательная школа№12. г. Алапаевск;Алапаевск;1
73;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №2 с.Александровское""";Александровское;1
73;Академический лицей №2 при Андижанском Сельскохозяйственном институте;Андижан;1
73;"Государственное бюджетное нетиповое общеобразовательное учреждение ""Губернаторская кадетская школа-интернат МЧС"" ";Анжеро-Судженск;1
73;Аскизский лицей-интернат с.Аскиз;Аскиз;1
73;Гимназия 27 г.Алматы Р.Казахстан;Алматы;1
73;"Школа ОФРО ""БЭСТ""";Алматы;1
73;"МАОУ ""СОШ с углублённым изучением английского языка №27""";Ангарск;1
73;МБОУ СОШ №10 города Белово;Белово;1
73;Средняя общеобразовательная школа 32 г.Белово;Белово;1
73;Лицей №7 города Бердска Новосибирской области;Бердск;2
73;Средняя общеобразовательная школа 1 г.Белокуриха;Белокуриха;3
73;"МБОУ ""Гимназия №45""";Барнаул;1
73;"Муниципальное бюджетное общеобразовательное учреждение ""Лицей №101""";Барнаул;1
73;Средняя общеобразовательная школа 114 с углубленным изучением отдельных предметов (математики) города Барнаула Алтайского края;Барнаул;1
73;"МБОУ ""Зиминский лицей""";Зима;1
73;МБОУ «СОШ № 72» ;Ижевск;1
73;"МБОУ ""Зырянская средняя общеобразовательная школа""";Зырянское;4
73;Средняя образовательная школа 5 г.Зея;Зея;1
73;Коммунальное государственное учреждение Иртышская средняя общеобразовательная школа 1;Иртышск;2
73;Среднее общеобразовательное учреждение № 42 района Фирдавси г.Душанбе;Душанбе;2
73;Танаевская СОШ;Елабуга;1
73;Средняя общеобразовательная школа 101 г.Железногорск;Железногорск;1
73;Средняя общеобразовательная школа №4 г.Ессентуки;Ессентуки;1
73;Муниципальное бюджетное общеобразовательное учреждение Заларинская средняя общеобразовательная школа №1 р. п. Залари ;Залари;1
73;НИШХБН;Восточно-Казахстанская;1
73;"МБОУ ""Лицей №2""";Братск;1
73;МБОУ Гимназия № 3 г.Горно-Алтайска;Горно-Алтайск;2
73;Богашевская средняя общеобразовательная школа им. А.И.Федорова;Богашево;1
73;МБОУ Лицей №1;Братск;1
73;МБОУ СОШ №16 им. Н.Косникова;Биробиджан;1
73;Средняя общеобразовательная школа 1 г.Бийск;Бийск;1
73;МОУ Кафтанчиковская средняя общеобразовательная школа;Кафтанчиково;1
73;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа № 152""";Красноярск;1
73;МАОУ Лицей №1;Красноярск;1
73;Средняя общеобразовательная школа 5 г.Киселевска;Киселевск;1
73;Колыонская средняя общеобразовательная школа;Колыон;1
73;"МБНОУ ""Гимназия №18"" г. Ленинска-Кузнецкого Кемеровской области";Ленинск-Кузнецкий;1
73;МБОУ СОШ №1 Мариинского муниципального района Кемеровской области;Мариинск;1
73;Майкаинская средняя общеобразовательная школа №2 отдела образования Баянаульского района;Майкаин;3
73;Средняя общеобразователдьная школа 8 г.Магнитогорска;Магнитогорск;1
73;Межениновская муниципальная средняя (полная) общеобразовательная школа;Межениновка;2
73;Средняя общеобразовательная школа №4;Монастырище;1
73;Могойтуйская средняя общеобразовательная школа 2 Забайкальского края;Могойтуй;1
73;"МБОУ ""Налобихинская средняя общеобразовательная школа имени А.И. Скурлатова""";Налобиха;1
73;Средняя общеобразовательная школа 6 г.Нижневартовск;Нижневартовск;1
73;Средняя общеобразовательная школа 65 г.Новокузнецка;Новокузнецк;4
73;МБОУ Гимназия № 166 г.Новоалтайска;Новоалтайск;1
73;"Частное общеобразовательное учреждение ""Православная гимназия во имя Святителя Луки Войно-Ясенецкого""";Новокузнецк;1
73;Средняя школа 4 г.Петропавловск Р.Казахстан;Петропавловск;3
73;Промышленновская средняя общеобразовательная школа №2;Промышленная;1
73;Средняя общеобразовательная школа 2 г. Прокопьевск;Прокопьевск;1
73;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Героя России Игоря Ржавитина""";Ревда;1
73;"КГУ ""Гимназия №5""";Рудный;1
73;Академическая Гимназия имени Д.К. Фаддеева;Санкт-Петербург;1
73;"МБОУ ""Саргатский лицей""";Саргатское;1
73;МБОУ Лицей 7 ;Саяногорск;11
73;Средняя общеобразовательная школа 6 г.Саяногорск;Саяногорск;2
73;МОАУ СОШ №1;Свободный;1
73;МАОУ Гимназия 2 городского округа город  Стерлитамак Республики Башкортостан ;Стерлитамак;1
73;"МАОУ ""Лицей№1"" городского округа г.Стерлитамак Респ.Башкортостан";Стерлитамак;1
73;Средняя общеобразовательная школа № 2 г.Стрежевой;Стрежевой;1
73;Сокульская школа-гимназия №1 имени Алымкула Жакшылыкова ;Сокулук;1
73;Смоленская средняя общеобразовательная школа 2 Смоленского района Алтайского края;Смоленское;1
73;НОУ Православная гимназия во имя преподобного Сергия Радонежского;Новосибирск;1
73;Средняя общеобразовательная школа №76;Новосибирск;1
73;Средняя общеобразовательная школа 151 г.Новосибирска;Новосибирск;1
73;Сибирский государственный университет путей сообщения;Новосибирск;4
73;Высший колледж информатики НГУ г.Новосибирск;Новосибирск;2
73;"ГБОУ Саратовской области среднего профессионального образования ""Новоузенский агротехнический техникум""";Новоузенск;1
73;"МБОУ города Новосибирска ""Вечерняя (сменная) школа №35""";Новосибирск;1
73;"МБОУ города Новосибирска СОШ №121 ""Академическая""";Новосибирск;1
73;МБОУ СОШ №199;Новосибирск;1
73;Школа-лицей 35;Нур-Султан;1
73;Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №7 муниципального образования г. Ноябрьск;Ноябрьск;1
73;БОУ Омской области Многопрофильный образовательный центр развития одаренности № 117;Омск;1
73;"БОУ г.Омска ""Лицей 74""";Омск;1
73;Осинниковский горнотехнический колледж;Осинники;11
73;Парабельская гимназия;Парабель;1
73;"МБОУ ""Лицей №1"" г.Перми";Пермь;1
73;Усть-Сертинская средняя общеобразовательная школа;Усть-Серта;1
73;"МБОУ ""Средняя общеобразовательная школа № 30"" города Читы Забайкальского края";Чита;1
73;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №8""";Шарыпово;1
73;муниципальное бюджетное общеобразовательное учереждение средняя общеобразовательная школа № 85;Хабаровск;1
73;Гимназия № 48;Челябинск;1
73;"Россия г. Челябинск МАОУ ""Лицей №37""";Челябинск;1
73;Таловская средняя общеобразовательная школа Змеиногорского района Алтайского края;Таловка;1
73;МБОУ СОШ с УИОП №46;Сургут;2
73;Лицей 3 г.Сургута;Сургут;1
73;Средняя школа № 32 г.Томска;Томск;1
73;Томский экономико-промышленный колледж;Томск;4
73;Муниципальная средняя (полная) общеобразовательная школа № 14 г.Томск;Томск;2
73;Муниципальный химический лицей при ТПУ г.Томск;Томск;1
73;"ОГБОУ ""Томский физико-технический лицей"" г. Томска Томской области";Томск;2
73;"Областное государственное автономное общеобразовательное учреждение ""Губернаторский Светленский лицей"" пос.Светлый г.Томска";Томск;1
73;Гуманитарный лицей г.Томск;Томск;2
73;Государственный промышленно-гуманитарный колледж г.Томск;Томск;9
73;Итатская средняя общеобразовательная школа;Томское;1
73;МАОУ СОШ №65 г.Томска;Томск;2
73;МАОУ Копыловская СОШ;Томск;1
73;МАОУ Гимназия города Юрги Кемеровская область;Юрга;2
73;МБОУ Средняя общеобразовательная школа №2 города Юрги;Юрга;3
73;Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области;Юрга;6
73;Школа-гимназия 1 города Шопокова Сокулукского района Чуйской области;Шопоков;6
73;Средняя общеобразовательная школа 12 г.Яровое Алтайский край;Яровое;1
72;Республиканский лицей-интернат;Якутск;10
72;Средняя общеобразовательная школа № 1 города Юрги имени Героя Советского Союза А.П.Максименко Кемеровской области;Юрга;2
72;МАОУ СОШ № 4 им. И.С. Черных г. Томска;Томск;8
72;МАОУ СОШ №2 г.Томска;Томск;1
72;Тулунская средняя общеобразовательная школа №6;Тулун;1
72;Русская классическая гимназия 2 г. Томска;Томск;1
72;Средняя общеобразовательная школа 14 имени А.Ф. Лебедева г. Томска;Томск;2
72;Муниципальная средняя (полная) общеобразовательная школа № 58 г.Томск;Томск;1
72;Муниципальная средняя (полная) общеобразовательная школа № 47 г.Томск;Томск;5
72;Муниципальная средняя (полная) общеобразовательная школа № 34 г.Томск;Томск;1
72;МБОУ Октябрьская СОШ ;Томск;1
72;МБОУ Тогурская средняя общеобразовательная школа;Тогур;2
72;Томский музыкальный колледж им. Э.В.Денисова;Томск;1
72;Томский политехнический университет;Томск;7
72;Томский политехнический техникум;Томск;80
72;Томский лесотехнический техникум;Томск;3
72;Средняя общеобразовательная школа №19 с углубленным изучением отдельных предметов;Татарстан;1
72;Таразский колледж Парасат;Тараз;1
72;Средняя школа-гимназия 10 г.Талдыкорган Р.Казахстан;Талдыкорган;1
72;"муниципальное автономное общеобразовательное учреждение ""Гимназия №48""";Талнах;1
72;"МБОУ ""Жедайская средняя общеобразовательная школа"" с.Чапаево Олекминского района Республики Саха (Якутия)";Чапаево;1
72;"МБОУ ""СОШ № 86 г. Челябинска""";Челябинск;1
72;МБОУ Лицей г.Черногорска Республики Хакасия;Черногорск;1
72;Муниципальное бюджетное общеобразовательное учреждение Хотьковская средняя образовательная школа №1;Хотьково;1
72;Школа-гимназия №1 города Шопокова Сокулукского района Чуйской области;Шопоков;1
72;Средняя школа уезда Цицзян г. Чунцин ;Чунцин;1
72;СОШ№2 пгт Нижний Одес;Ухта;1
72;Киргулийский электротехнический профессиональный колледж г.Фергана;Фергана;3
72;Средняя школа старшей ступени Цинъюань-Маньчжурского автономного уезда ;Фушунь;1
72;Средняя общеобразовательная школа 32 г.Уссурийск;Уссурийск;1
72;МАОУ СОШ №49 г. Улан-Удэ Республика Бурятия;Улан-Удэ;4
72;Средняя общеобразовательная школа 35 Улан-Удэ;Улан-Удэ;5
72;МАОУ СОШ №42 города Тюмени;Тюмень;1
72;Средняя общеобразовательная школа № 42 города Тюмени;Тюмень;2
72;"БОУ г.Омска ""Лицей 64""";Омская;1
72;Средняя общеобразовательная школа №72 с углубленным изучением отдельных предметов;Омск;1
72;Школа-лицей 37 имени Сырбая Мауленова города Нур-Султана;Нур-Султан;1
72;Нюрбинский технический лицей имени А.Н. Чусовского;Нюрба;1
72;Толмачевская средняя общеобразовательная школа 60 г.Обь;Обь;1
72;"МБОУ ""Лицей №159""";Новосибирск;3
72;Сибирский Геофизический Колледж;Новосибирск;4
72;Средняя общеобразовательная школа 36 п.Новый Уоян Северо-Байкальского р-на р.Бурятия;Новый Уоян;1
72;Гимназия 4 г.Новосибирска;Новосибирск;1
72;Сибирский геофизический колледж;Новосибирск;3
72;Средняя общеобразовательная школа 102 г.Новосибирск;Новосибирск;2
72;Муниципальное бюджетное общеобразовательное учреждение города Новосибирска Средняя общеобразовательная школа № 54 с углубленным изучением предметов социально-гуманитарного цикла;Новосибирск;3
72;МКОУ Дупленская СОШ имени Героя Советского Союза Дергача А. Н.;Новосибирск;1
72;"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 1"" городского округа город Сибай Республики Башкортостан";Сибай;1
72;Средняя школа Хуанхэ г. Сиань;Сиань;1
72;Средняя общеобразовательная школа 15 г.Славгород;Славгород;2
72;МАОУ СОШ №2;Стерлитамак;1
72;Школа-гимназия 6 г.Степногорск Р.Казахстан;Степногорск;4
72;Муниципальная средняя (полная) общеобразовательная школа № 76 г.Северск;Северск;3
72;Экономический лицей г.Семей Р.Казахстан;Семей;2
72;МБОУ Средняя общеобразовательная школа № 83;Северск;1
72;"МАОУ ""СОШ"" №76";Северск;1
72;ГОУ Кадетская школа-интернат Кадетский корпус МЧС;Плотниково;3
72;"Муниципальное бюджетное образовательное учреждение"" Средняя общеобразовательная школа №14 с углубленным изучением отдельных предметов""";Полысаево;1
72;Средняя общеобразовательная школа 12 г.Новоалтайск;Новоалтайск;1
72;МБОУ СОШ №47;Нижний Новгород;1
72;Средняя (полная) общеобразовательная школа №77 г.Новокузнецка;Новокузнецк;6
72;"Муниципальное бюджетное общеобразовательное учреждение ""Лицей№ 34"" города Новокузнецка  Кемеровской области";Новокузнецк;9
72;МБОУ СОШ №64 города Новокузнецка Кемеровской области;Новокузнецк;1
72;МБОУ СОШ №26;Новокузнецк;1
72;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа №43"" г. Нижневартовска";Нижневартовск;1
72;Нелюбинская муниципальная средняя (полная) общеобразовательная школа;Нелюбино;1
72;Намская улусная гимназия им.Н.С.Охлопкова с.Намцы;Намцы;1
72;Средняя общеобразовательная школа 18 г.Нерюнгри;Нерюнгри;1
72;Средняя общеобразовательная школа 12 г.Минусинск;Минусинск;3
72;Средняя общеобразовательная школа 1 г.Лангепас;Лангепас;1
72;МБОУ СОШ №12;Кумертау;1
72;"муниципальное бюджетное общеобразовательное учреждение города Кургана ""Гимназия №47"" Курганской области";Курган;1
72;Лицей 12 г.Курган;Курган;2
72;Общая средняя школа имени Ланде Бокенова Сузанского района Туркестанской области;Кыземшек;2
72;МБОУ СОШ им.Михаила Михайловича Осипова с.Кондоль;Кондоль;1
72;Кожевниковская средняя общеобразовательная школа 1;Кожевниково;1
72;"МАОУ ""КУГ №1-Универс""";Красноярск;4
72;Средняя общеобразовательная школа 133 с угл. изуч. отд. предметов г.Красноярск;Красноярск;1
72;Карагандинский высший политехнический колледж;Караганда;2
72;"КГУ ""Красно-Полянская ОСШ """;Караганда;1
72;Средняя общеобразовательная школа 74 г.Караганда Р.Казахстан;Караганда;4
72;Средняя общеобразовательная школа 83 имени Габидена Мустафина г.Караганда Р.Казахстан;Караганда;3
72;"МБОУ ""Гимназия № 71"" (""Радуга"") ";Кемерово;1
72;"МАОУ ""Средняя общеобразовательная школа №85""";Кемерово;3
72;МБОУ Лицей №62;Кемерово;1
72;"МБОУ ""Средняя Общеобразовательная Школа №19""";Кемерово;1
72;МОУ Билитуйская средняя общеобразовательная школа Забайкальского район Забайкальского края;Билитуй;1
72;МБОУ СОШ №4;Боготол;1
72;Средняя общеобразовательная школа 13 г.Горно-Алтайск;Горно-Алтайск;1
72;МАОУ Гимназия № 10;Дивногорск;1
72;"Частное профессиональное образовательное учреждение ""Газпром колледж Волгоград""";Волгоград;2
72;МАОУ Лицей № 173;Екатеринбург;2
72;МОУ Гимназия № 10;Егорьевск;1
72;Средняя общеобразовательная школа 3 г.Искитим;Искитим;1
72;Средняя общеобразовательная школа 34 г.Каменск-Уральский;Каменск-Уральский;2
72;"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №1"" города Калтан Кемеровской области";Калтан;1
72;Средняя общеобразовательная школа 19 г.Иркутска;Иркутск;1
72;МБОУ Игринская СОШ №5;Игра;1
72;Ижморская средняя общеобразовательная школа №1;Ижморский;2
72;Излучинская общеобразовательная средняя школа 2;Излучинск;1
72;Опытненская средняя общеобразовательная школа с.Зеленое;Зеленое;1
72;"МБОУ ""СОШ № 128"" г. Барнаул, Алтайский край";Барнаул;1
72;Лицей №122;Барнаул;1
72;Средняя школа Алкни;Багдад;1
72;КГБОУ Ачинский кадетский корпус;Ачинск;1
72;Средняя общеобразовательная школа 15 г.Ачинск;Ачинск;2
72;Средняя школа № 16 города Ачинска;Ачинск;1
72;МБОУ Средняя Общеобразовательная школа №14  ;Белово;3
72;МБОУ СО №76;Белово;1
72;Средняя общеобразовательная школа 39 г.Ангарск;Ангарск;1
72;МБОУСОШ№18;Апшеронск;1
72;Аргадинская средняя общеобразовательная школа с.Аргада;Аргада;1
72;Муниципальное бюджетное общеобразовательное учреждение Ак-Тальская средняя общеобразовательная школа;Ак-Тал;1
72;Средняя общеобразовательная школа 25 г.Абакан;Абакан;4
72;Средняя общеобразовательная школа 7 г.Абакан;Абакан;2
72;Агаповская СОШ №1 имени П.А. Скачкова;Агаповка;1
72;Гимназия г.Абакана;Абакан;1
71;МАОУ СОШ №4 имени Героя Советского союза Ф.А. Лузана;Абинск;1
71;Алексеевская средняя общеобразовательная школа Кормиловскогор-на Омской обл.;Алексеевка;1
71;Лицей 1 г.Ангарска;Ангарск;1
71;Средняя общеобразовательная школа № 32 г. Белово;Белово;1
71;Алтайский государственный колледж;Барнаул;1
71;МАОУ Гимназия №17 г. Белорецк ;Белорецк;1
71;Беловский многопрофильный техникум;Белово;3
71;Муниципальное казённое общеобразовательное учреждение Баратаевская средняя общеобразовательная школа Болотнинского района Новосибирской области;Баратаевка;1
71;"КГУ ""Общеобразовательная средняя школа № 10 города Балхаш"" Карагандинской области";Балхаш;1
71;Средняя общеобразовательная школа 127 г.Барнаул;Барнаул;2
71;Гимназия 5 имени Героя Советского Союза Константина Павлюкова г.Барнаула;Барнаул;2
71;МАОУ СОШ 2;Златоуст;1
71;"МБОУ ""Илькинская СОШ""";Илька;1
71;"МБОУ ""СОШ"" №93";Ижевск;1
71;МБОУ г. Иркутска лицей №2;Иркутск;1
71;"МБОУ ""СОШ №89 с углубленным изучением отдельных предметов"" ";Ижевск;1
71;Кабанская средняя общеобразовательная школа МО Кабанский район Республики Бурятия;Кабанск;1
71;МАОУ СОШ №16;Екатеринбург;1
