Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
Гимназия № 13 им. М. Горького;Худжанск;3;86;40,283611;69,623962;2115
Ушановская средняя школа Глубоковского р-на ВКО Р.Казахстан;Ушаново;1;86;49,9735464;82,7580199;738
Школа-гимназия №6;Степногорск;1;86;52,35062;71,88161;960
Школа-гимназия 6 г.Степногорск Р.Казахстан;Степногорск;3;86;52,35062;71,88161;960
Гимназия 1;Стерлитамак;1;86;53,6302498;55,9315707;1859
муниципальное автономное общеобразовательное учреждение Технологический лицей г. Сыктывкар. Республика Коми;Сыктывкар;1;86;61,668789;50,8356491;2005
Тайгинский техникум железнодорожного транспорта;Тайга;1;86;56,0622767;85,6207907;63
Средняя школа №17 ГУ Отдел образования города Талдыкорган;Талдыкорган;1;86;45,01556;78,37389;1354
Областная школа-интернат для одаренных детей г.Талдыкорган Р.Казахстан;Талдыкорган;1;86;45,01556;78,37389;1354
Средняя общеобразовательная школа 34 г.Семей Р.Казахстан;Семей;2;86;50,42675;80,26669;741
Средняя общеобразовательная школа 29 Пальмира г.Семей Р.Казахстан;Семей;5;86;50,42675;80,26669;741
Средняя школа им.Корниенко Абайского р. Карагандинской обл. Р.Казахстан;Топар;1;86;49,54764056;72,86679274;1114
Муниципальное автономное общеобразовательное учреждение лицей №51;Томск;1;86;56,4847036;84,9481737;0
Восточно-Казахстанский областной специализированный лицей БIЛIМ-ИННОВАЦИЯ для одаренных детей города Семей;Семей;2;85;50,42675;80,26669;741
Профессиональное училище № 16 г. Якутска;Якутск;1;85;62,0280273;129,7325717;2562
Коммунальное государственное учреждение Средняя школа №3 города Курчатова;Курчатов;8;85;51,6605475;35,6571711;3187
КГУ Средняя общеобразовательная школа №2  города Курчатов;Курчатов;2;85;51,6605475;35,6571711;3187
#56 школа-лицей;Астана;1;85;51,1801;71,44598;1061
Болотнинский педагогический колледж г.Болотное;Болотное;1;85;55,6693773;84,3906599;97
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №47 города Владикавказа Республики Северная Осетия-Алания;Владикавказ;1;84;43,0205039;44,6819383;3193
Муниципальное бюджетное общеобразовательное учреждение Физико-математический лицей;Глазов;1;84;58,1359111;52,6634998;1928
Министерство образования Республики Ирак;Багдад;1;84;33,34058;44,40088;4003
Общеобразовательная школа 7 г.Алматы Р.Казахстан;Алматы;1;84;43,25667;76,92861;1576
КГУ средняя школа №4;Аксу;1;84;52,44422;71,95761;949
Общеобразовательная средняя школа №21 Талгарского района;Гульдала;1;84;43,37540342;77,05583189;1560
Лицей-интернат №1 г. Иркутска;Иркутск;1;84;52,2863513;104,280655;1330
МАОУ Средняя общеобразовательная школа №25 с углубленным изучением отдельных предметов;Златоуст;1;84;55,1715695;59,6726264;1575
