ID;Балл;Предмет;Город;Дата_Зачисления;Учебное_Заведение
166771;64;Химия;Шымкент;20.08.2019;КГУ Школа-лицей №15 имени Д.И. Менделеева
166771;58;Математика;Шымкент;20.08.2019;КГУ Школа-лицей №15 имени Д.И. Менделеева
166389;84;Русский язык;Шымкент;03.08.2019;лицей № 9 имени О.А. Жолдасбекова
166389;79;Физика;Шымкент;03.08.2019;лицей № 9 имени О.А. Жолдасбекова
166389;71;Математика;Шымкент;03.08.2019;лицей № 9 имени О.А. Жолдасбекова
166544;80;Русский язык;Шымкент;03.08.2019;Политехнический колледж управления образования города Шымкент
166544;69;Физика;Шымкент;03.08.2019;Политехнический колледж управления образования города Шымкент
166544;65;Математика;Шымкент;03.08.2019;Политехнический колледж управления образования города Шымкент
172638;61;Математика;Шымкент;25.09.2019;Политехнический колледж управления образования города Шымкент
172638;56;Русский язык;Шымкент;25.09.2019;Политехнический колледж управления образования города Шымкент
172638;53;Информатика и ИКТ;Шымкент;25.09.2019;Политехнический колледж управления образования города Шымкент
166424;75;Математика;Шымкент;28.08.2019;Школа - лицей №23 имени Космодемьянской
166560;75;Русский язык;Шымкент;08.08.2019;Школа - лицей №23 имени Космодемьянской
166424;71;Химия;Шымкент;28.08.2019;Школа - лицей №23 имени Космодемьянской
166560;70;Математика;Шымкент;08.08.2019;Школа - лицей №23 имени Космодемьянской
166560;67;Физика;Шымкент;08.08.2019;Школа - лицей №23 имени Космодемьянской
166424;60;Русский язык;Шымкент;28.08.2019;Школа - лицей №23 имени Космодемьянской
166615;89;Русский язык;Шымкент;03.08.2019;школа-гимназия №20 имени Титова
166615;89;Химия;Шымкент;03.08.2019;школа-гимназия №20 имени Титова
166615;76;Математика;Шымкент;03.08.2019;школа-гимназия №20 имени Титова
166525;89;Химия;Шымкент;03.08.2019;Школа-гимназия#45
166525;84;Русский язык;Шымкент;03.08.2019;Школа-гимназия#45
166525;68;Математика;Шымкент;03.08.2019;Школа-гимназия#45
166472;84;Физика;Шымкент;03.08.2019;Школа-лицей 46
166472;82;Русский язык;Шымкент;03.08.2019;Школа-лицей 46
166472;70;Математика;Шымкент;03.08.2019;Школа-лицей 46
170391;100;Русский язык;Шымкент;03.08.2019;школа-лицей №46
166395;95;Русский язык;Шымкент;03.08.2019;Школа-лицей №46
166395;95;Физика;Шымкент;03.08.2019;Школа-лицей №46
166498;93;Русский язык;Шымкент;03.08.2019;Школа-лицей №46
166498;86;Химия;Шымкент;03.08.2019;Школа-лицей №46
166498;72;Математика;Шымкент;03.08.2019;Школа-лицей №46
166395;68;Математика;Шымкент;03.08.2019;Школа-лицей №46
170391;68;Физика;Шымкент;03.08.2019;школа-лицей №46
170391;60;Математика;Шымкент;03.08.2019;школа-лицей №46
166359;82;Русский язык;Шымкент;03.08.2019;Школа-лицей №46 отдела образования города Шымкент
166359;69;Математика;Шымкент;03.08.2019;Школа-лицей №46 отдела образования города Шымкент
166359;51;Физика;Шымкент;03.08.2019;Школа-лицей №46 отдела образования города Шымкент
172111;64;Русский язык;Шэньян;08.08.2019;Школа иностранных языков города Шэньян
172111;62;Математика;Шэньян;08.08.2019;Школа иностранных языков города Шэньян
172111;55;Физика;Шэньян;08.08.2019;Школа иностранных языков города Шэньян
167836;66;Русский язык;Экибастуз;08.08.2019;КГУ Школа-гимназия №7 отдела образования акимата г.Экибастуза
167836;54;Математика;Экибастуз;08.08.2019;КГУ Школа-гимназия №7 отдела образования акимата г.Экибастуза
167836;51;Физика;Экибастуз;08.08.2019;КГУ Школа-гимназия №7 отдела образования акимата г.Экибастуза
168025;87;Русский язык;Экибастуз;03.08.2019;Коммунальное государственное учреждение Школа-гимназия №35 Отдела образования акимата города Экибастуза
168025;78;Физика;Экибастуз;03.08.2019;Коммунальное государственное учреждение Школа-гимназия №35 Отдела образования акимата города Экибастуза
168025;65;Математика;Экибастуз;03.08.2019;Коммунальное государственное учреждение Школа-гимназия №35 Отдела образования акимата города Экибастуза
166238;83;Русский язык;Экибастуз;08.08.2019;Средняя общеобразовательная школа 10 г.Экибастуз Р.Казахстан
166238;75;Химия;Экибастуз;08.08.2019;Средняя общеобразовательная школа 10 г.Экибастуз Р.Казахстан
166238;65;Физика;Экибастуз;08.08.2019;Средняя общеобразовательная школа 10 г.Экибастуз Р.Казахстан
166238;53;Математика;Экибастуз;08.08.2019;Средняя общеобразовательная школа 10 г.Экибастуз Р.Казахстан
168203;87;Русский язык;Экибастуз;03.08.2019;Средняя общеобразовательная школа 13 отдела образования города Экибастуза
168203;77;Физика;Экибастуз;03.08.2019;Средняя общеобразовательная школа 13 отдела образования города Экибастуза
168203;68;Математика;Экибастуз;03.08.2019;Средняя общеобразовательная школа 13 отдела образования города Экибастуза
168123;90;Русский язык;Экибастуз;08.08.2019;Школа-лицей №6 г.Экибастуза Р.Казахстан
168123;78;Физика;Экибастуз;08.08.2019;Школа-лицей №6 г.Экибастуза Р.Казахстан
168123;67;Химия;Экибастуз;08.08.2019;Школа-лицей №6 г.Экибастуза Р.Казахстан
168123;62;Математика;Экибастуз;08.08.2019;Школа-лицей №6 г.Экибастуза Р.Казахстан
173659;56;Русский язык;Эль-Рияд;28.08.2019;Национальная средняя общеобразовательная школа Эль-Шефа
173659;51;Физика;Эль-Рияд;28.08.2019;Национальная средняя общеобразовательная школа Эль-Шефа
173659;48;Математика;Эль-Рияд;28.08.2019;Национальная средняя общеобразовательная школа Эль-Шефа
171806;69;Химия;Эссен;25.09.2019;Профессиональный колледж Штадтмитте города Мюльхайм ан дер Рур
171806;56;Русский язык;Эссен;25.09.2019;Профессиональный колледж Штадтмитте города Мюльхайм ан дер Рур
171806;48;Математика;Эссен;25.09.2019;Профессиональный колледж Штадтмитте города Мюльхайм ан дер Рур
172610;82;Физика;Южно-Сахалинск;08.08.2019;Лицей 1 г.Южно-Сахалинска
172610;78;Русский язык;Южно-Сахалинск;08.08.2019;Лицей 1 г.Южно-Сахалинска
172610;74;Математика;Южно-Сахалинск;08.08.2019;Лицей 1 г.Южно-Сахалинска
173860;87;Физика;Южно-Сахалинск;11.09.2019;Сахалинский государственный университет
173860;78;Русский язык;Южно-Сахалинск;11.09.2019;Сахалинский государственный университет
173860;55;Математика;Южно-Сахалинск;11.09.2019;Сахалинский государственный университет
174674;85;Русский язык;Южно-Сахалинск;11.09.2019;Сахалинский топливно-энергетический техникум
174674;83;Математика;Южно-Сахалинск;11.09.2019;Сахалинский топливно-энергетический техникум
174674;51;Физика;Южно-Сахалинск;11.09.2019;Сахалинский топливно-энергетический техникум
165715;89;Русский язык;Южно-Сахалинск;08.08.2019;Средняя общеобразовательная школа 5 г.Южно-Сахалинск
165715;84;Математика;Южно-Сахалинск;08.08.2019;Средняя общеобразовательная школа 5 г.Южно-Сахалинск
165715;77;Информатика и ИКТ;Южно-Сахалинск;08.08.2019;Средняя общеобразовательная школа 5 г.Южно-Сахалинск
165803;88;Физика;Юрга;11.09.2019;ГБОУ СПО Юргинский технологический колледж
165803;67;Математика;Юрга;11.09.2019;ГБОУ СПО Юргинский технологический колледж
165803;57;Русский язык;Юрга;11.09.2019;ГБОУ СПО Юргинский технологический колледж
173240;100;Обществознание;Юрга;25.09.2019;ГОУ ВПО Кемеровский государственный университет
173240;60;Математика;Юрга;25.09.2019;ГОУ ВПО Кемеровский государственный университет
173240;57;Русский язык;Юрга;25.09.2019;ГОУ ВПО Кемеровский государственный университет
170022;72;Русский язык;Юрга;04.09.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
167893;64;Русский язык;Юрга;29.07.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
170022;63;Физика;Юрга;04.09.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
165815;62;Физика;Юрга;29.07.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
169005;57;Физика;Юрга;08.08.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
169005;56;Русский язык;Юрга;08.08.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
165815;56;Русский язык;Юрга;29.07.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
165815;52;Математика;Юрга;29.07.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
169005;52;Математика;Юрга;08.08.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
167893;52;Физика;Юрга;29.07.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
167893;52;Математика;Юрга;29.07.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
170022;48;Математика;Юрга;04.09.2019;ГОУ СПО Юргинский техникум агротехнологий и сервиса
173691;91;Физика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
167234;89;Русский язык;Юрга;25.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
172581;86;Физика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168167;84;Русский язык;Юрга;29.07.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
169169;83;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168373;83;Физика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
167350;83;Физика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
169232;82;Физика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168373;80;Русский язык;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
167350;79;Русский язык;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
174692;79;Русский язык;Юрга;25.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
173691;76;Русский язык;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168400;76;Русский язык;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168400;71;Физика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
174863;71;Физика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
170787;67;Русский язык;Юрга;29.07.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
171235;66;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
167350;66;Математика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
169232;66;Математика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168373;65;Математика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
172581;64;Русский язык;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168317;63;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
170458;63;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
174863;63;Математика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
173691;62;Математика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168400;60;Математика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
172581;60;Математика;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
170458;58;Физика;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168167;58;Математика;Юрга;29.07.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
171766;57;Математика;Юрга;25.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
174863;57;Русский язык;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
170816;57;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
170816;56;Физика;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168317;56;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
171766;56;Русский язык;Юрга;25.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
171235;56;Физика;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
174692;56;Физика;Юрга;25.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
169232;56;Русский язык;Юрга;11.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168167;55;Физика;Юрга;29.07.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
170787;55;Физика;Юрга;29.07.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
170787;55;Математика;Юрга;29.07.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
168317;55;Физика;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
171766;54;Обществознание;Юрга;25.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
169169;54;Физика;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
167234;54;Физика;Юрга;25.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
169169;53;Информатика и ИКТ;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
170816;53;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
174692;52;Математика;Юрга;25.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
171235;52;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
167234;51;Математика;Юрга;25.09.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
170458;50;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
169169;48;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский техникум машиностроения и информационных технологий г. Юрга
169157;88;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
170765;82;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
166627;80;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
169144;79;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
167451;76;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
167791;73;Русский язык;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
174020;72;Физика;Юрга;11.09.2019;ГОУ СПО Юргинский технологический колледж
166398;71;Обществознание;Юрга;25.09.2019;ГОУ СПО Юргинский технологический колледж
174350;64;Русский язык;Юрга;25.09.2019;ГОУ СПО Юргинский технологический колледж
174350;62;Физика;Юрга;25.09.2019;ГОУ СПО Юргинский технологический колледж
174020;61;Математика;Юрга;11.09.2019;ГОУ СПО Юргинский технологический колледж
166398;60;Математика;Юрга;25.09.2019;ГОУ СПО Юргинский технологический колледж
169144;60;Информатика и ИКТ;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
166627;60;Информатика и ИКТ;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
166627;58;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
166398;57;Русский язык;Юрга;25.09.2019;ГОУ СПО Юргинский технологический колледж
174020;57;Русский язык;Юрга;11.09.2019;ГОУ СПО Юргинский технологический колледж
167791;57;Информатика и ИКТ;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
174350;57;Математика;Юрга;25.09.2019;ГОУ СПО Юргинский технологический колледж
167451;56;Информатика и ИКТ;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
170765;56;Информатика и ИКТ;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
167451;55;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
169157;55;Информатика и ИКТ;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
169157;54;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
167791;52;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
169144;52;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
170765;50;Математика;Юрга;03.08.2019;ГОУ СПО Юргинский технологический колледж
172797;88;Физика;Юрга;11.09.2019;ГОУНПО Профессиональное училище №55
172810;85;Физика;Юрга;25.09.2019;ГОУНПО Профессиональное училище №55
172797;82;Русский язык;Юрга;11.09.2019;ГОУНПО Профессиональное училище №55
172810;63;Математика;Юрга;25.09.2019;ГОУНПО Профессиональное училище №55
172797;60;Математика;Юрга;11.09.2019;ГОУНПО Профессиональное училище №55
172810;56;Русский язык;Юрга;25.09.2019;ГОУНПО Профессиональное училище №55
174955;84;Русский язык;Юрга;25.09.2019;ГПОУ Юргинский технологический колледж
172421;70;Русский язык;Юрга;25.09.2019;ГПОУ Юргинский технологический колледж
174955;62;Физика;Юрга;25.09.2019;ГПОУ Юргинский технологический колледж
174955;58;Математика;Юрга;25.09.2019;ГПОУ Юргинский технологический колледж
172421;56;Физика;Юрга;25.09.2019;ГПОУ Юргинский технологический колледж
172421;49;Математика;Юрга;25.09.2019;ГПОУ Юргинский технологический колледж
167392;89;Русский язык;Юрга;03.08.2019;МАОУ Гимназия города Юрги
169368;87;Русский язык;Юрга;03.08.2019;МАОУ Гимназия города Юрги
169368;84;Физика;Юрга;03.08.2019;МАОУ Гимназия города Юрги
167392;83;Информатика и ИКТ;Юрга;03.08.2019;МАОУ Гимназия города Юрги
167392;80;Математика;Юрга;03.08.2019;МАОУ Гимназия города Юрги
167392;74;Физика;Юрга;03.08.2019;МАОУ Гимназия города Юрги
169368;74;Математика;Юрга;03.08.2019;МАОУ Гимназия города Юрги
168390;72;Русский язык;Юрга;03.08.2019;МАОУ Гимназия города Юрги
168390;68;Математика;Юрга;03.08.2019;МАОУ Гимназия города Юрги
168390;59;Физика;Юрга;03.08.2019;МАОУ Гимназия города Юрги
167742;94;Русский язык;Юрга;03.08.2019;МБОУ Лицей города Юрги 
167424;87;Русский язык;Юрга;03.08.2019;МБОУ Лицей города Юрги 
167740;85;Русский язык;Юрга;29.07.2019;МБОУ Лицей города Юрги 
169184;81;Русский язык;Юрга;03.08.2019;МБОУ Лицей города Юрги 
171485;80;Русский язык;Юрга;08.08.2019;МБОУ Лицей города Юрги 
167742;80;Химия;Юрга;03.08.2019;МБОУ Лицей города Юрги 
169184;78;Физика;Юрга;03.08.2019;МБОУ Лицей города Юрги 
167740;76;Физика;Юрга;29.07.2019;МБОУ Лицей города Юрги 
167740;74;Математика;Юрга;29.07.2019;МБОУ Лицей города Юрги 
167424;74;Физика;Юрга;03.08.2019;МБОУ Лицей города Юрги 
167424;74;Математика;Юрга;03.08.2019;МБОУ Лицей города Юрги 
168128;74;Математика;Юрга;03.08.2019;МБОУ Лицей города Юрги 
171485;72;Математика;Юрга;08.08.2019;МБОУ Лицей города Юрги 
169184;72;Математика;Юрга;03.08.2019;МБОУ Лицей города Юрги 
167414;72;Математика;Юрга;03.08.2019;МБОУ Лицей города Юрги 
168128;71;Русский язык;Юрга;03.08.2019;МБОУ Лицей города Юрги 
168128;70;Физика;Юрга;03.08.2019;МБОУ Лицей города Юрги 
167414;70;Русский язык;Юрга;03.08.2019;МБОУ Лицей города Юрги 
171485;69;Химия;Юрга;08.08.2019;МБОУ Лицей города Юрги 
167414;62;Физика;Юрга;03.08.2019;МБОУ Лицей города Юрги 
167742;56;Математика;Юрга;03.08.2019;МБОУ Лицей города Юрги 
172312;93;Русский язык;Юрга;03.08.2019;МБОУ Лицей города Юрги
172312;78;Физика;Юрга;03.08.2019;МБОУ Лицей города Юрги
172312;72;Математика;Юрга;03.08.2019;МБОУ Лицей города Юрги
168948;96;Физика;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа № 14 имени К.С. Федоровского г. Юрги Кемеровской области РФ
168948;96;Математика;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа № 14 имени К.С. Федоровского г. Юрги Кемеровской области РФ
170047;85;Русский язык;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа № 14 имени К.С. Федоровского г. Юрги Кемеровской области РФ
170047;84;Математика;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа № 14 имени К.С. Федоровского г. Юрги Кемеровской области РФ
168948;82;Русский язык;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа № 14 имени К.С. Федоровского г. Юрги Кемеровской области РФ
170047;76;Физика;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа № 14 имени К.С. Федоровского г. Юрги Кемеровской области РФ
171846;80;Русский язык;Юрга;08.08.2019;МБОУ Средняя общеобразовательная школа №2 города Юрги
171846;75;Информатика и ИКТ;Юрга;08.08.2019;МБОУ Средняя общеобразовательная школа №2 города Юрги
171846;74;Математика;Юрга;08.08.2019;МБОУ Средняя общеобразовательная школа №2 города Юрги
165732;85;Русский язык;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа №6 г.Юрги
165732;76;Математика;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа №6 г.Юрги
168381;73;Русский язык;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа №6 г.Юрги
165732;72;Физика;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа №6 г.Юрги
166793;71;Русский язык;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа №6 г.Юрги
166793;68;Математика;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа №6 г.Юрги
168381;66;Информатика и ИКТ;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа №6 г.Юрги
168381;56;Математика;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа №6 г.Юрги
166793;52;Физика;Юрга;03.08.2019;МБОУ Средняя общеобразовательная школа №6 г.Юрги
166031;78;Русский язык;Юрга;03.08.2019;Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №8 г.Юрги
166031;72;Математика;Юрга;03.08.2019;Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №8 г.Юрги
166031;64;Информатика и ИКТ;Юрга;03.08.2019;Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №8 г.Юрги
166327;81;Физика;Юрга;25.09.2019;Профессиональное училище № 59 имени И.В. Асанова г Юрги
168351;79;Обществознание;Юрга;25.09.2019;Профессиональное училище № 59 имени И.В. Асанова г Юрги
168351;60;Математика;Юрга;25.09.2019;Профессиональное училище № 59 имени И.В. Асанова г Юрги
168351;56;Русский язык;Юрга;25.09.2019;Профессиональное училище № 59 имени И.В. Асанова г Юрги
166327;56;Русский язык;Юрга;25.09.2019;Профессиональное училище № 59 имени И.В. Асанова г Юрги
166327;48;Математика;Юрга;25.09.2019;Профессиональное училище № 59 имени И.В. Асанова г Юрги
170132;66;Обществознание;Юрга;08.08.2019;профессионально-техническое училище № 73
170132;62;Математика;Юрга;08.08.2019;профессионально-техническое училище № 73
170132;56;Русский язык;Юрга;08.08.2019;профессионально-техническое училище № 73
167249;91;Русский язык;Юрга;03.08.2019;Средняя общеобразовательная школа 6 г.Юрга МБОУ
167249;82;Физика;Юрга;03.08.2019;Средняя общеобразовательная школа 6 г.Юрга МБОУ
167249;70;Математика;Юрга;03.08.2019;Средняя общеобразовательная школа 6 г.Юрга МБОУ
167403;82;Математика;Юрга;03.08.2019;Средняя общеобразовательная школа № 1 города Юрги имени Героя Советского Союза А.П.Максименко Кемеровской области
167403;73;Русский язык;Юрга;03.08.2019;Средняя общеобразовательная школа № 1 города Юрги имени Героя Советского Союза А.П.Максименко Кемеровской области
167403;60;Физика;Юрга;03.08.2019;Средняя общеобразовательная школа № 1 города Юрги имени Героя Советского Союза А.П.Максименко Кемеровской области
170774;82;Русский язык;Юрга;08.08.2019;Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области
167730;73;Русский язык;Юрга;03.08.2019;Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области
167730;68;Математика;Юрга;03.08.2019;Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области
167730;61;Физика;Юрга;03.08.2019;Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области
170774;56;Математика;Юрга;08.08.2019;Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области
170774;54;Физика;Юрга;08.08.2019;Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области
170146;63;Обществознание;Юрга;08.08.2019;Технический лицей г. Юрга
170146;56;Русский язык;Юрга;08.08.2019;Технический лицей г. Юрга
170146;54;Математика;Юрга;08.08.2019;Технический лицей г. Юрга
166543;88;Физика;Юрга;04.09.2019;ФГОУ СПО Юргинский техникум машиностроения и информационных технологий
166543;74;Русский язык;Юрга;04.09.2019;ФГОУ СПО Юргинский техникум машиностроения и информационных технологий
173476;64;Обществознание;Юрга;25.09.2019;ФГОУ СПО Юргинский техникум машиностроения и информационных технологий
166543;62;Математика;Юрга;04.09.2019;ФГОУ СПО Юргинский техникум машиностроения и информационных технологий
173476;57;Русский язык;Юрга;25.09.2019;ФГОУ СПО Юргинский техникум машиностроения и информационных технологий
173476;52;Математика;Юрга;25.09.2019;ФГОУ СПО Юргинский техникум машиностроения и информационных технологий
170138;73;Обществознание;Юрга;08.08.2019;Юргинский механический техникум
170138;57;Математика;Юрга;08.08.2019;Юргинский механический техникум
170138;56;Русский язык;Юрга;08.08.2019;Юргинский механический техникум
170901;79;Обществознание;Юрга;08.08.2019;Юргинский промышленно-экономический техникум
170901;71;Математика;Юрга;08.08.2019;Юргинский промышленно-экономический техникум
170901;57;Русский язык;Юрга;08.08.2019;Юргинский промышленно-экономический техникум
166768;92;Физика;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
168359;84;Русский язык;Юрга;25.09.2019;Юргинский техникум агротехнологий и сервиса
166992;84;Физика;Юрга;04.09.2019;Юргинский техникум агротехнологий и сервиса
174938;79;Обществознание;Юрга;25.09.2019;Юргинский техникум агротехнологий и сервиса
166364;78;Русский язык;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
168623;78;Русский язык;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
166992;76;Русский язык;Юрга;04.09.2019;Юргинский техникум агротехнологий и сервиса
166768;74;Русский язык;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
174840;73;Русский язык;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
170482;71;Обществознание;Юрга;08.08.2019;Юргинский техникум агротехнологий и сервиса
174840;66;Физика;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
168623;66;Математика;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
166992;64;Математика;Юрга;04.09.2019;Юргинский техникум агротехнологий и сервиса
174938;64;Математика;Юрга;25.09.2019;Юргинский техникум агротехнологий и сервиса
166364;63;Физика;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
168623;62;Физика;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
168359;60;Физика;Юрга;25.09.2019;Юргинский техникум агротехнологий и сервиса
171385;59;Обществознание;Юрга;08.08.2019;Юргинский техникум агротехнологий и сервиса
166768;58;Математика;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
